pmid	title_e	journal
32527297	Severe Covid-19 disease: rather AVDS than ARDS?	Crit Care
32527286	COVID-19: opening a new paradigm in thromboprophylaxis for critically ill patients?	Crit Care
32527255	Predictors of fatality including radiographic findings in adults with COVID-19.	Respir Res
32527141	Prevalence and Recovery From Olfactory and Gustatory Dysfunctions in Covid-19 Infection: A Prospective Multicenter Study.	Am J Rhinol Allergy
32527073	Cerebrovascular events in COVID-19 patients.	Monaldi Arch Chest Dis
32526759	Predictive Value of Sudden Olfactory Loss in the Diagnosis of COVID-19.	ORL J Otorhinolaryngol Relat Spec
32526675	AusDiagnostics SARS-CoV-2 kits shown to be more sensitive than reference laboratory test.	J Clin Virol
32526372	Establishing a model for predicting the outcome of COVID-19 based on combination of laboratory tests.	Travel Med Infect Dis
32526326	Interleukin-6 as prognosticator in patients with COVID-19.	J Infect
32526276	Discrepancy in reports of COVID-19 onset of symptoms: are faulty data being collected?	Clin Microbiol Infect
32526275	Risk factors for disease progression in patients with mild to moderate coronavirus disease 2019-a multi-centre observational study.	Clin Microbiol Infect
32526252	High rates of 30-day mortality in patients with cirrhosis and COVID-19.	J Hepatol
32526224	Cardiac injuries in coronavirus disease 2019 (COVID-19).	J Mol Cell Cardiol
32526218	Evaluation of the EDI enzyme linked immunosorbent assays for the detection of SARS-CoV-2 IgM and IgG antibodies in human plasma.	Clin Chim Acta
32526193	Pulmonary post-mortem findings in a series of COVID-19 cases from northern Italy: a two-centre descriptive study.	Lancet Infect Dis
32526085	"SARS-CoV, Mers-CoV and COVID-19: what differences from a dermatological viewpoint?"	J Eur Acad Dermatol Venereol
32526083	Abnormal liver function tests predict transfer to intensive care unit and death in COVID-19.	Liver Int
32526073	Novel corona virus disease (COVID-19) and ophthalmic manifestations: Clinical evidences.	Dermatol Ther
32526046	Secondary HLH is uncommon in severe COVID-19.	Br J Haematol
32526040	The broad spectrum of dermatological manifestations in COVID-19: clinical and histopathological features learned from a series of 34 cases.	J Eur Acad Dermatol Venereol
32526039	Poor outcome and prolonged persistence of SARS-CoV-2 RNA in COVID-19 patients with haematological malignancies; King's College Hospital experience.	Br J Haematol
32525828	"Epidemiological and clinical characteristics of COVID-19 patients in Nantong, China."	J Infect Dev Ctries
32525700	Multisystem Inflammatory Syndrome in Children in Association With COVID-19.	Circulation
32525645	"Comparison of the Clinical Features of SARS-CoV-2, Other Coronavirus and Influenza Infections in Infants Less Than 1-Year-Old."	Pediatr Infect Dis J
32525616	Collateral effects of COVID-19 pandemic in pediatric hematooncology: Fatalities caused by diagnostic delay.	Pediatr Blood Cancer
32525578	When do you say it's SARS-CoV-2-associated diarrhea?	J Gastroenterol Hepatol
32525566	Low prevalence of IgG antibodies to SARS-CoV-2 in cancer patients with COVID-19.	Int J Cancer
32525560	Transforming a research institute into a COVID diagnostic centre - scientists step forward to protect public health during the coronavirus pandemic.	FEBS Lett
32525549	Prevalence of Gastrointestinal Symptoms and Fecal Viral Shedding in Patients With Coronavirus Disease 2019: A Systematic Review and Meta-analysis.	JAMA Netw Open
32525548	"Assessment of Hypokalemia and Clinical Characteristics in Patients With Coronavirus Disease 2019 in Wenzhou, China."	JAMA Netw Open
32525467	"COVID-19 and acute ischemic stroke - A case series from Dubai, UAE."	Int J Stroke
32525100	Role of computed tomography imaging in identifying COVID-19 cases.	Hong Kong Med J
32525070	Acute Acalculous Cholecystitis in a Patient With COVID-19 and a LVAD.	J Card Fail
32525000	Aspartate aminotransferase: A prognostic marker rather than a specific liver injury marker in COVID-19.	J Infect
32524843	Focus on the 2019 novel coronavirus (SARS-CoV-2).	Future Microbiol
32524832	Is Albumin Predictor of Mortality in COVID-19?	Antioxid Redox Signal
32524795	Hemoptysis in COVID-19: Pulmonary Emboli Should be Ruled Out.	Korean J Radiol
32524793	COVID-19 Carrier or Pneumonia: Positive Real-Time Reverse-Transcriptase Polymerase Chain Reaction but Negative or Positive Chest CT Results.	Korean J Radiol
32524792	Early CT Findings of Coronavirus Disease 2019 (COVID-19) in Asymptomatic Children: A Single-Center Experience.	Korean J Radiol
32524786	CT Quantitative Analysis and Its Relationship with Clinical Features for Assessing the Severity of Patients with COVID-19.	Korean J Radiol
32524779	Role of Chest Computed Tomography in Children with Pneumonia Associated with Coronavirus Disease 2019.	Korean J Radiol
32524707	Smell and taste disorders during COVID-19 outbreak: Cross-sectional study on 355 patients.	Head Neck
32524689	Overlapping findings or oral manifestations in new SARS-CoV-2 infection.	Oral Dis
32524663	Oral lesions of herpes zoster in COVID-19 patients or truly associated to the disease?	Oral Dis
32524611	Clinical characteristics of 182 pediatric COVID-19 patients with different severities and allergic status.	Allergy
32524516	Evaluation of variation in D-dimer levels among COVID-19 and bacterial pneumonia: a retrospective analysis.	J Thromb Thrombolysis
32524445	Covid-19: automatic detection from X-ray images utilizing transfer learning with convolutional neural networks.	Phys Eng Sci Med
32524373	What can we learn from neonates with COVID-19?	World J Pediatr
32524223	Dynamic evolution of COVID-19 on chest computed tomography: experience from Jiangsu Province of China.	Eur Radiol
32524220	"Association of ""initial CT"" findings with mortality in older patients with coronavirus disease 2019 (COVID-19)."	Eur Radiol
32523963	Pulmonary embolism: yet another cause of hypoxaemic respiratory failure in COVID-19.	ERJ Open Res
32523151	Recommendations for the care of patients with diabetes mellitus with risk factors or established cardiovascular disease and SARS-CoV-2mellitus con factores de riesgo o enfermedad cardiovascular establecida y SARS-CoV-2.	Arch Cardiol Mex
32523142	Lung ultrasound for the identification of COVID-19 pneumonia.	Arch Cardiol Mex
32522844	COVID-19: to be or not to be; that is the diagnostic question.	Postgrad Med J
32522830	Comparative Pathogenesis of Bovine and Porcine Respiratory Coronaviruses in the Animal Host Species and SARS-CoV-2 in Humans.	J Clin Microbiol
32522596	Recent Advances in Molecular diagnosis curbing the COVID-19.	Int J Infect Dis
32522556	The Impact of Asthma on Mortality in Patients With COVID-19.	Chest
32522535	Clinical features of discharged COVID-19 patients with an extended SARS-CoV-2 RNA positive signal in respiratory samples.	Virus Res
32522462	Association of asthma and its genetic predisposition with the risk of severe COVID-19.	J Allergy Clin Immunol
32522311	RT-PCR tests for SARS-CoV-2 processed at a large Italian Hospital and false-negative results among confirmed COVID-19 cases.	Infect Control Hosp Epidemiol
32522278	Cancer history is an independent risk factor for mortality in hospitalized COVID-19 patients: a propensity score-matched analysis.	J Hematol Oncol
32522207	COVID-19: viral-host interactome analyzed by network based-approach model to study pathogenesis of SARS-CoV-2 infection.	J Transl Med
32522191	"Coronavirus disease 19 in minority populations of Newark, New Jersey."	Int J Equity Health
32522050	COVID-19: clinical presentation and implications. A primer for obstetricians.	J Matern Fetal Neonatal Med
32521953	"[Experts consensus for the diagnosis, treatment, and prevention of Coronavirus disease 2019 in the elderly]."	Zhonghua Nei Ke Za Zhi
32521707	Non-Overt Coagulopathy in Non-ICU Patients with Mild to Moderate COVID-19 Pneumonia.	J Clin Med
32521706	Evaluation of Chemical Protocols for Inactivating SARS-CoV-2 Infectious Samples.	Viruses
32521643	COVID-19 and Congenital Heart Disease: Results from a Nationwide Survey.	J Clin Med
32521564	Viral enanthema in oral mucosa: A possible diagnostic challenge in the COVID-19 pandemic.	Oral Dis
32521557	[Smell disorders at COVID-19 - the current level of knowledge].	Laryngorhinootologie
32521074	COVID-19 in lung transplant recipients.	Transpl Infect Dis
32521067	Oral manifestations in COVID-19 patients.	Oral Dis
32521002	Antibody Profiles in Mild and Severe Cases of COVID-19.	Clin Chem
32520888	Clinical Analysis of 25 COVID-19 Infections in Children.	Pediatr Infect Dis J
32520846	Review of Chest Radiograph Findings of COVID-19 Pneumonia and Suggested Reporting Language.	J Thorac Imaging
32520770	Overview of coronavirus disease 2019: Treatment updates and advances.	J Chin Med Assoc
32520728	Anesthesiologists' and Intensive Care Providers' Exposure to COVID-19 Infection in a New York City Academic Center: A Prospective Cohort Study Assessing Symptoms and COVID-19 Antibody Testing.	Anesth Analg
32520510	COVID-19: Incidental Diagnosis by 18F-FDG PET/CT.	Clin Nucl Med
32520406	The association of lung ultrasound images with COVID-19 infection in an emergency room cohort.	Anaesthesia
32520401	Extrapulmonary and atypical clinical presentations of COVID-19.	J Med Virol
32520362	What Are the Newest Effects of COVID-19 in Children?	Pediatr Ann
32520228	Sensitivity of the Wondfo One Step COVID-19 test using serum samples.	Clinics (Sao Paulo)
32520160	"Epidemiology, diagnosis, treatment, and future perspectives concerning SARS-COV-2: a review article."	Rev Assoc Med Bras (1992)
32519994	Vertigo and hearing loss during the COVID-19 pandemic - is there an association?	Acta Otorhinolaryngol Ital
32519944	The Characteristics of 50 Hospitalized COVID-19 Patients With and Without ARDS.	Dtsch Arztebl Int
32519943	Hospital Admission in Children and Adolescents With COVID-19.	Dtsch Arztebl Int
32519842	Toward Nanotechnology-Enabled Approaches against the COVID-19 Pandemic.	ACS Nano
32519809	What we know so far about Coronavirus Disease 2019 in children: A meta-analysis of 551 laboratory-confirmed cases.	Pediatr Pulmonol
32519786	Pulmonary capillary leak syndrome following COVID-19 virus infection.	J Med Virol
32519779	"Circulating levels of IL-2, IL-4, TNF-alpha, IFN-gamma, and C-reactive protein are not associated with severity of COVID-19 symptoms."	J Med Virol
32519618	Incidence and Immunologic Analysis of Coronavirus Disease (COVID-19) in Hemodialysis Patients:A Single-Center Experience.	Exp Clin Transplant
32519505	COVID-19: a major cause of cachexia and sarcopenia?	J Cachexia Sarcopenia Muscle
32519326	"Independent Correlates of Hospitalization in 2040 Patients with COVID-19 at a Large Hospital System in Michigan, United States."	J Gen Intern Med
32519322	Self-Reported Loss of Smell and Taste in SARS-CoV-2 Patients: Primary Care Data to Guide Future Early Detection Strategies.	J Gen Intern Med
32519294	Use of a portable computed tomography scanner for chest imaging of COVID-19 patients in the urgent care at a tertiary cancer center.	Emerg Radiol
32519263	India's COVID-19 Testing Strategy: Why Pediatric Hospitals Need to Focus More on ILI than SARI?	Indian J Pediatr
32519262	Child Health and Delivery of Care During the COVID-19 Pandemic and Beyond.	Indian J Pediatr
32519256	Chest X-ray in new Coronavirus Disease 2019 (COVID-19) infection: findings and correlation with clinical outcome.	Radiol Med
32519117	[The role of ophthalmology in the COVID-19 pandemic].	Ophthalmologe
32518989	Acute pulmonary embolism in non-hospitalized COVID-19 patients referred to CTPA by emergency department.	Eur Radiol
32518987	Early chest CT features of patients with 2019 novel coronavirus (COVID-19) pneumonia: relationship to diagnosis and prognosis.	Eur Radiol
32518901	Labor and delivery guidance for COVID-19.	Am J Obstet Gynecol MFM
32518804	"Correlation Between Chest CT Findings and Clinical Features of 211 COVID-19 Suspected Patients in Wuhan, China."	Open Forum Infect Dis
32518636	A snapshot of the ongoing clinical research on COVID-19.	F1000Res
32518171	Pediatric Critical Care and COVID-19.	Pediatrics
32518132	"Operationalizing COVID-19 testing: Who, what, when, where, why, and how."	Cleve Clin J Med
32518072	Culture-Based Virus Isolation To Evaluate Potential Infectivity of Clinical Specimens Tested for COVID-19.	J Clin Microbiol
32518071	Evaluation of the COVID-19 IgG/IgM Rapid Test from Orient Gene Biotech.	J Clin Microbiol
32518045	Severe and fatal forms of COVID-19 in children.	Arch Pediatr
32517999	Fulminant myocarditis and COVID-19.	Rev Esp Cardiol (Engl Ed)
32517963	Prevalence and Impact of Myocardial Injury in Patients Hospitalized With COVID-19 Infection.	J Am Coll Cardiol
32517962	Takotsubo Cardiomyopathy in COVID-19.	J Am Coll Cardiol
32517833	Disposition of patients with coronavirus disease 2019 (COVID-19) whose respiratory specimens remain positive for severe acute respiratory coronavirus virus 2 (SARS-CoV-2) by polymerase chain reaction assay (PCR).	Infect Control Hosp Epidemiol
32517822	Factors associated with the duration of hospitalisation among COVID-19 patients in Vietnam: A survival analysis.	Epidemiol Infect
32517812	Treatment outcomes and prognostic factors for non- malignancy associated secondary hemophagocytic lymphohistiocytosis in children.	BMC Pediatr
32517773	Systemic hypoferremia and severity of hypoxemic respiratory failure in COVID-19.	Crit Care
32517463	[Impact of Spanish Public Health Measures on Emergency Visits and COVID- 19 diagnosed cases during the pandemic in Madrid].	Rev Esp Quimioter
32516940	COVID-19: Specific and Non-Specific Clinical Manifestations and Symptoms: The Current State of Knowledge.	J Clin Med
32516861	Clinical characteristics and prognostic factors in COVID-19 patients aged >/=80 years.	Geriatr Gerontol Int
32516845	Elevated level of C-reactive protein may be an early marker to predict risk for severity of COVID-19.	J Med Virol
32516739	Evaluation of the commercially available LightMix(R) Modular E-gene kit using clinical and proficiency testing specimens for SARS-CoV-2 detection.	J Clin Virol
32516704	Cancer and COVID-19: Unmasking their ties.	Cancer Treat Rev
32516656	Clinical characteristics associated with persistent olfactory and taste alterations in COVID-19: A preliminary report on 121 patients.	Am J Otolaryngol
32516279	Universal Testing for COVID-19 in Essential Orthopaedic Surgery Reveals a High Percentage of Asymptomatic Infections.	J Bone Joint Surg Am
32516204	Gastrointestinal Bleeding in Patients with Severe SARS-CoV-2.	Am J Gastroenterol
32515793	"Why, when, and how to use lung ultrasound during the COVID-19 pandemic: enthusiasm and caution."	Eur Heart J Cardiovasc Imaging
32515685	Dynamic surveillance of SARS-CoV-2 shedding and neutralizing antibody in children with COVID-19.	Emerg Microbes Infect
32515684	Patterns of IgG and IgM antibody response in COVID-19 patients.	Emerg Microbes Infect
32515675	Neurologic Involvement of Patients with Coronavirus Disease 2019: Making the Most of MRI.	Radiology
32515651	"Clinical characteristics of foreign-imported COVID-19 cases in Shanghai, China."	Emerg Microbes Infect
32515518	Postnatal SARS-CoV-2 infection and immunological reaction: A prospective family cohort study.	Pediatr Allergy Immunol
32515500	Clinical and epidemiological characteristics of 320 deceased patients with COVID-19 in an Italian Province: A retrospective observational study.	J Med Virol
32515499	Higher levels of IL-6 early after tocilizumab distinguish survivors from nonsurvivors in COVID-19 pneumonia: A possible indication for deeper targeting of IL-6.	J Med Virol
32515389	"COVID-19 in children: Epidemiology, presentation, diagnosis and management."	J Pak Med Assoc
32515387	Radiology of COVID-19 - Imaging the pulmonary damage.	J Pak Med Assoc
32515382	Cardiovigilance in COVID 19.	J Pak Med Assoc
32515381	The digestive system and the COVID-19.	J Pak Med Assoc
32515379	Neurological manifestations of COVID-19.	J Pak Med Assoc
32515378	"Clinical features, diagnosis and management of COVID-19 patients in the outdoor setting."	J Pak Med Assoc
32515374	The Microbiology of Coronaviruses.	J Pak Med Assoc
32514587	"Oncocardiology: new challenges, new opportunities."	Herz
32514586	Myocarditis in the era of SARS-CoV-2: one piece of a complex puzzle?	Herz
32514430	"COVID-19 and the digestive system: More than just a ""flu""."	JGH Open
32514320	COVID-US: A simplified approach to cardiopulmonary ultrasound in suspected and confirmed COVID-19 patients in surge crisis.	Australas J Ultrasound Med
32513951	COVID-19 infection: the China and Italy perspectives.	Cell Death Dis
32513859	Performance Characteristics of Four High-Throughput Immunoassays for Detection of IgG Antibodies against SARS-CoV-2.	J Clin Microbiol
32513858	Clinical Performance of SARS-CoV-2 Molecular Tests.	J Clin Microbiol
32513659	Characteristics and outcomes of pregnant women admitted to hospital with confirmed SARS-CoV-2 infection in UK: national population based cohort study.	BMJ
32513617	In vitro diagnostics of coronavirus disease 2019: Technologies and application.	J Microbiol Immunol Infect
32513451	COVID-19 laboratory testing issues and capacities as we transition to surveillance testing and contact tracing.	Am J Emerg Med
32513410	A study on infectivity of asymptomatic SARS-CoV-2 carriers.	Respir Med
32513285	Critical care physicians treating COVID-19: mind the nervous system!	Crit Care
32513249	Prehospital pulse oximetry: a red flag for early detection of silent hypoxemia in COVID-19 patients.	Crit Care
32513232	Non-febrile COVID-19 patients were common and often became critically ill: a retrospective multicenter cohort study.	Crit Care
32513096	Taste and Smell Impairment in COVID-19: An AAO-HNS Anosmia Reporting Tool-Based Comparative Study.	Otolaryngol Head Neck Surg
32513065	Persistent Smell Loss Following Undetectable SARS-CoV-2.	Otolaryngol Head Neck Surg
32512688	A Cohort of Patients with COVID-19 in a Major Teaching Hospital in Europe.	J Clin Med
32512673	"COVID-19: pathogenesis, genetic polymorphism, clinical features and laboratory findings"	Turk J Med Sci
32512587	Bleeding and Bleeding Risk in COVID-19.	Semin Thromb Hemost
32512569	COVID-19 Attacks the Kidney: Ultrastructural Evidence for the Presence of Virus in the Glomerular Epithelium.	Nephron
32512503	Chest CT in coronavirus pandemic. Are there really age based radiological and clinical differences?	Eur J Radiol
32512494	Could nutritional and functional status serve as prognostic factors for COVID-19 in the elderly?	Med Hypotheses
32512376	Evaluation of rapid diagnosis of novel coronavirus disease (COVID-19) using loop-mediated isothermal amplification.	J Clin Virol
32512038	IgG Antibody Response to SARS-CoV-2 Infection and Viral RNA Persistence in Patients on Maintenance Hemodialysis.	Am J Kidney Dis
32512022	Early administered antibiotics do not impact mortality in critically ill patients with COVID-19.	J Infect
32512021	Anormal pulmonary function and residual CT abnormalities in rehabilitating COVID-19 patients after discharge.	J Infect
32511972	C-reactive protein: A promising biomarker for poor prognosis in COVID-19 infection.	Clin Chim Acta
32511971	Comparative analysis of laboratory indexes of severe and non-severe patients infected with COVID-19.	Clin Chim Acta
32511881	Pediatric coronavirus disease-2019: How to assess chest disease?	Pediatr Pulmonol
32511846	Artificial intelligence in diagnosis and management of COVID-19 in dermatology.	Dermatol Ther
32511784	Diagnosis and management of the drug hypersensitivity reactions in Coronavirus disease 19: An EAACI Position Paper.	Allergy
32511692	Clinical Characteristics of 58 Children With a Pediatric Inflammatory Multisystem Syndrome Temporally Associated With SARS-CoV-2.	JAMA
32511679	The Laboratory Diagnosis of Coronavirus Disease 2019- Frequently Asked Questions.	Clin Infect Dis
32511676	Multisystem Inflammatory Syndrome Related to COVID-19 in Previously Healthy Children and Adolescents in New York City.	JAMA
32511673	Association Between Mode of Delivery Among Pregnant Women With COVID-19 and Maternal and Neonatal Outcomes in Spain.	JAMA
32511066	Effect of Cancer on Clinical Outcomes of Patients With COVID-19: A Meta-Analysis of Patient Data.	JCO Glob Oncol
32510978	Overcoming Barriers: The Endothelium As a Linchpin of Coronavirus Disease 2019 Pathogenesis?	Arterioscler Thromb Vasc Biol
32510975	Thromboprophylaxis in COVID-19: Anti-FXa-the Missing Factor?	Am J Respir Crit Care Med
32510972	Standards and Stereotypes in COVID-19.	Am J Respir Crit Care Med
32510901	SARS-COV-2 and Male Reproductive Health.	JBRA Assist Reprod
32510876	Differences in clinical characteristics of COVID-19 in Hispanic/Latino population.	Transbound Emerg Dis
32510581	"Clinical characteristics and laboratory results of pregnant women with COVID-19 in Wuhan, China."	Int J Gynaecol Obstet
32510340	Diagnostic methods and potential portable biosensors for coronavirus disease 2019.	Biosens Bioelectron
32510339	Homogeneous circle-to-circle amplification for real-time optomagnetic detection of SARS-CoV-2 RdRp coding sequence.	Biosens Bioelectron
32510173	"Clinical characteristics and outcomes of COVID-19 patients with gastrointestinal symptoms admitted to Jianghan Fangcang Shelter Hospital in Wuhan, China."	J Med Virol
32510168	Clinical performance of different SARS-CoV-2 IgG antibody tests.	J Med Virol
32510164	"A novel risk score to predict diagnosis with coronavirus disease 2019 (COVID-19) in suspected patients: A retrospective, multicenter, and observational study."	J Med Virol
32510106	Clinical Presentation of COVID19 in Dementia Patients.	J Nutr Health Aging
32510005	COVID-19 target: A specific target for novel coronavirus detection.	Gene Rep
32509258	"COVID-19: hemoglobin, iron, and hypoxia beyond inflammation. A narrative review."	Clin Pract
32509205	Clinical interventions for severe and critical COVID-19: what are the options.	Am J Transl Res
32508261	"Hypoalbuminemia, Coagulopathy, and Vascular Disease in COVID-19."	Circ Res
32508193	Risk factors for mortality in patients with Coronavirus disease 2019 (COVID-19) infection: a systematic review and meta-analysis of observational studies.	Aging Male
32508068	Defining Association between COVID-19 and the Multisystem Inflammatory Syndrome in Children through the Pandemic.	J Korean Med Sci
32508062	COVID-19 critical illness pathophysiology driven by diffuse pulmonary thrombi and pulmonary endothelial dysfunction responsive to thrombolysis.	Clin Transl Med
32508041	Significance of clinical phenomes of patients with COVID-19 infection: A learning from 3795 patients in 80 reports.	Clin Transl Med
32508038	Can routine laboratory tests discriminate SARS-CoV-2-infected pneumonia from other causes of community-acquired pneumonia?	Clin Transl Med
32508034	Predicted value of coagulation function for prognosis and admission time to negative RT-PCR detection in non-critical COVID-19 patients.	Clin Transl Med
32508026	A new and rapid approach for detecting COVID-19 based on S1 protein fragments.	Clin Transl Med
32508024	"Clinical characteristics and risk factors for mortality among inpatients with COVID-19 in Wuhan, China."	Clin Transl Med
32508022	Acute lung injury in patients with COVID-19 infection.	Clin Transl Med
32507692	Clinical characteristics of coronavirus disease (COVID-19) patients with gastrointestinal symptoms: A report of 164 cases.	Dig Liver Dis
32507608	Hepatic consequences of COVID-19 infection. Lapping or biting?	Eur J Intern Med
32507368	"SARS-COV-2 associated acute pancreatitis: Cause, consequence or epiphenomenon?"	Pancreatology
32507123	Self-reported anosmia and dysgeusia as key symptoms of coronavirus disease 2019.	CJEM
32507114	Air and environmental sampling for SARS-CoV-2 around hospitalized patients with coronavirus disease 2019 (COVID-19).	Infect Control Hosp Epidemiol
32507110	Pattern of liver injury in adult patients with COVID-19: a retrospective analysis of 105 patients.	Mil Med Res
32506865	Interpretation of the Traditional Chinese Medicine portion of the diagnosis and treatment protocol for corona virus disease 2019 (Trial Version 7).	J Tradit Chin Med
32506768	Clinical features and outcomes of COVID-19 patients with benign prostatic hyperplasia in ageing male: A retrospective study of 18 cases.	Int J Clin Pract
32506766	Skin amidst COVID-19 pandemic.	Dermatol Ther
32506730	Oral manifestations in coronavirus disease 2019 (COVID-19).	Oral Dis
32506726	Clinical features of COVID-19 convalescent patients with re-positive nucleic acid detection.	J Clin Lab Anal
32506693	"Diagnosis of COVID-19 infection in children: Less nasopharyngeal swabs, more saliva."	Acta Paediatr
32506683	D-dimer Triage for COVID-19.	Acad Emerg Med
32506549	COVID-19: A Global Threat to the Nervous System.	Ann Neurol
32506509	Clinical characteristics of COVID-19 patients combined with allergy.	Allergy
32506482	One-lung ventilation during the COVID-19 pandemic.	Anaesthesia
32506390	Multifocal laminar cortical brain lesions: a consistent MRI finding in neuro-COVID-19 patients.	J Neurol
32506145	Long-term intubation and high rate of tracheostomy in COVID-19 patients might determine an unprecedented increase of airway stenoses: a call to action from the European Laryngological Society.	Eur Arch Otorhinolaryngol
32506142	Thoracic computerised tomography scans in one hundred eighteen orthopaedic patients during the COVID-19 pandemic: identification of chest lesions; added values; help in managing patients; burden on the computerised tomography scan department.	Int Orthop
32506122	Clinical Characteristics of Hospitalized Individuals Dying With COVID-19 by Age Group in Italy.	J Gerontol A Biol Sci Med Sci
32506059	Detection of Hemosiderin-Laden Macrophages in Bronchoalveolar Lavage Fluid of COVID-19 Patients: Is Perls Stain a Potential Indicator of Oxidative Alveolar Damage?	Acta Cytol
32505878	Patients with COVID-19 and neurological manifestations show undetectable SARS-CoV-2 RNA levels in the cerebrospinal fluid.	Int J Infect Dis
32505778	Persistent detection of SARS-CoV-2 RNA in patients and healthcare workers with COVID-19.	J Clin Virol
32505777	Brief clinical evaluation of six high-throughput SARS-CoV-2 IgG antibody assays.	J Clin Virol
32505774	"SARS-CoV-2 antibody characterization in emergency department, hospitalized and convalescent patients by two semi-quantitative immunoassays."	Clin Chim Acta
32505742	Gastrointestinal Symptoms as a Major Presentation Component of a Novel Multisystem Inflammatory Syndrome in Children That Is Related to Coronavirus Disease 2019: A Single Center Experience of 44 Cases.	Gastroenterology
32505692	Molecular analysis of several in-house rRT-PCR protocols for SARS-CoV-2 detection in the context of genetic variability of the virus in Colombia.	Infect Genet Evol
32505652	Detrimental effects of metabolic dysfunction-associated fatty liver disease and increased neutrophil-to-lymphocyte ratio on severity of COVID-19.	Diabetes Metab
32505599	CT Manifestations and Clinical Characteristics of 1115 Patients with Coronavirus Disease 2019 (COVID-19): A Systematic Review and Meta-analysis.	Acad Radiol
32505464	Am I a coronavirus?	Kidney Int
32505431	Neuroimmune correlates of the nervous system involvement of COVID-19: A commentary.	J Clin Neurosci
32505222	Early evidence of pronounced brain involvement in fatal COVID-19 outcomes.	Lancet
32505221	Quantifying additional COVID-19 symptoms will save lives.	Lancet
32505211	Lung ventilation function characteristics of survivors from severe COVID-19: a prospective study.	Crit Care
32505186	PEEP levels in COVID-19 pneumonia.	Crit Care
32505172	"Towards reduction in bias in epidemic curves due to outcome misclassification through Bayesian analysis of time-series of laboratory test results: case study of COVID-19 in Alberta, Canada and Philadelphia, USA."	BMC Med Res Methodol
32504946	Validation and verification of the Abbott RealTime SARS-CoV-2 assay analytical and clinical performance.	J Clin Virol
32504945	Alltest rapid lateral flow immunoassays is reliable in diagnosing SARS-CoV-2 infection from 14 days after symptom onset: A prospective single-center study.	J Clin Virol
32504944	Implementation of rapid SARS-CoV-2 antigenic testing in a laboratory without access to molecular methods: Experiences of a general hospital.	J Clin Virol
32504943	The utility of beta-2-microglobulin testing as a human cellular control in COVID-19 testing.	J Clin Virol
32504754	Is melatonin deficiency a unifying pathomechanism of high risk patients with COVID-19?	Life Sci
32504747	Cardiovascular complications in COVID-19: A systematic review and meta-analysis.	J Infect
32504746	SARS-CoV-2 RNA detection in tears and conjunctival secretions of COVID-19 patients with conjunctivitis.	J Infect
32504745	High SARS-CoV-2 antibody prevalence among healthcare workers exposed to COVID-19 patients.	J Infect
32504743	"SARS-CoV-2 infection, clinical features and outcome of COVID-19 in United Kingdom nursing homes."	J Infect
32504741	Does type of immunosupression influence the course of Covid-19 infection?	J Infect
32504740	Comparison of SARS-CoV-2 detection in nasopharyngeal swab and saliva.	J Infect
32504736	Tumor biomarkers predict clinical outcome of COVID-19 patients.	J Infect
32504735	Detection of SARS-CoV-2 antibodies using commercial assays and seroconversion patterns in hospitalized patients.	J Infect
32504637	Elevated monocyte distribution width in COVID-19 patients: The contribution of the novel sepsis indicator.	Clin Chim Acta
32504532	Coronavirus Disease 2019 in Children Cared for at Texas Children's Hospital: Initial Clinical Characteristics and Outcomes.	J Pediatric Infect Dis Soc
32504529	Can the Severe Acute Respiratory Syndrome Coronavirus 2 Polymerase Chain Reaction Cycle Threshold Value and Time From Symptom Onset to Testing Predict Infectivity?	Clin Infect Dis
32504449	Diagnosis of venous and arterial thromboembolic events in COVID-19 virus-infected patients.	J Thromb Thrombolysis
32504360	"SARS-CoV-2 infection in infants under 1 year of age in Wuhan City, China."	World J Pediatr
32504266	Clinical implications of COVID-19 in patients with chronic liver disease and liver tumor.	Updates Surg
32504198	The burden of thrombotic complications in critically ill patients with COVID-19: charting the uncharted.	Intern Emerg Med
32504135	Point-of-care lung ultrasound in three neonates with COVID-19.	Eur J Pediatr
32504100	Ocular manifestations of coronavirus disease 2019.	Graefes Arch Clin Exp Ophthalmol
32503847	Multicenter Evaluation of the Cepheid Xpert Xpress SARS-CoV-2 Assay for the Detection of SARS-CoV-2 in Oropharyngeal Swab Specimens.	J Clin Microbiol
32503838	Effects of COVID-19 Lockdown on Glucose Control: Continuous Glucose Monitoring Data From People With Diabetes on Intensive Insulin Therapy.	Diabetes Care
32503837	Type 1 Diabetes and COVID-19: Preliminary Findings From a Multicenter Surveillance Study in the U.S.	Diabetes Care
32503829	COVID-19 Incidentally Detected on PET/CT During Work-up for Locally Advanced Head and Neck Cancer.	In Vivo
32503824	Endoplasmic Reticulum Stress Markers in SARS-COV-2 Infection and Pneumonia: Case-Control Study.	In Vivo
32503823	A New Method for Testing Filtration Efficiency of Mask Materials Under Sneeze-like Pressure.	In Vivo
32503820	Ocular Manifestations of COVID-19 (SARS-CoV-2): A Critical Review of Current Literature.	In Vivo
32503812	Elevation of blood glucose level predicts worse outcomes in hospitalized patients with COVID-19: a retrospective cohort study.	BMJ Open Diabetes Res Care
32503668	Neutrophil-to-lymphocyte ratio as a predictive biomarker for moderate-severe ARDS in severe COVID-19 patients.	Crit Care
32503659	Body temperature correlates with mortality in COVID-19 patients.	Crit Care
