pmid	title_e	journal
32540458	Elevated nucleoprotein-induced interferon-gamma release in COVID-19 patients detected in a SARS-CoV-2 enzyme-linked immunosorbent spot assay.	J Infect
32540428	Eltrombopag is a potential target for drug intervention in SARS-CoV-2 spike protein.	Infect Genet Evol
32540326	Letter to the Editor: CoVid-19 and type 1 diabetes: Every cloud has a silver lining. Searching the reason of a lower aggressiveness of the CoronaVirus disease in type 1 diabetes.	Diabetes Res Clin Pract
32540268	COVID-19 and Kidney Disease: Molecular Determinants and Clinical Implications in Renal Cancer.	Eur Urol Focus
32539627	Lung under attack by COVID-19-induced cytokine storm: pathogenic mechanisms and therapeutic implications.	Ther Adv Respir Dis
32539537	Why COVID-19 Silent Hypoxemia Is Baffling to Physicians.	Am J Respir Crit Care Med
32539378	Inhibitors of SARS-CoV-2 Entry: Current and Future Opportunities.	J Med Chem
32539372	Fragment Molecular Orbital Based Interaction Analyses on COVID-19 Main Protease - Inhibitor N3 Complex (PDB ID: 6LU7).	J Chem Inf Model
32538857	Neurobiology of COVID-19.	J Alzheimers Dis
32538855	Potential Novel Role of COVID-19 in Alzheimer's Disease and Preventative Mitigation Strategies.	J Alzheimers Dis
32538775	"Combating sars-cov-2 through lipoxins, proteasome, caveolin and nuclear factor-kappab pathways in non-pregnant and pregnant populations."	Cell Mol Biol (Noisy-le-grand)
32538738	Molecular simulation of SARS-CoV-2 spike protein binding to pangolin ACE2 or human ACE2 natural variants reveals altered susceptibility to infection.	J Gen Virol
32538276	Repurposing cefuroxime for treatment of COVID-19: a scoping review of in silico studies.	J Biomol Struct Dyn
32537960	A Pathophysiological Perspective on COVID-19's Lethal Complication: From Viremia to Hypersensitivity Pneumonitis-like Immune Dysregulation.	Infect Chemother
32537610	Inhibition of metalloproteinases in therapy for severe lung injury due to COVID-19.	Med Drug Discov
32537482	Screening and druggability analysis of some plant metabolites against SARS-CoV-2: An integrative computational approach.	Inform Med Unlocked
32537481	EML webinar overview: Simulation-assisted discovery of membrane targeting nanomedicine.	Extreme Mech Lett
32537478	"Airways Expression of SARS-CoV-2 Receptor, ACE2, and TMPRSS2 Is Lower in Children Than Adults and Increases with Smoking and COPD."	Mol Ther Methods Clin Dev
32537248	Mechanisms of Myocardial Injury in Coronavirus Disease 2019.	Card Fail Rev
32537129	"Rethinking COVID-19 'pneumonia' - is this primarily a vaso-occlusive disease, and can early anticoagulation save the ventilator famine?"	Pulm Circ
32536978	Dilated Cardiomyopathy Risk in Patients with Coronavirus Disease 2019: How to Identify and Characterise it Early?	Eur Cardiol
32536965	Mechanism of Dayuanyin in the treatment of coronavirus disease 2019 based on network pharmacology and molecular docking.	Chin Med
32536670	"Uric Acid Elevation by Favipiravir, an Antiviral Drug."	Tohoku J Exp Med
32536632	Potential for jaktinib hydrochloride to treat cytokine storms in patients with COVID-19.	Biosci Trends
32536564	IL-15 immunotherapy is a viable strategy for COVID-19.	Cytokine Growth Factor Rev
32536457	Should We Try SARS-CoV-2 Helicase Inhibitors for COVID-19 Therapy?	Arch Med Res
32536226	Ten challenging questions about SARS-CoV-2 and COVID-19.	Expert Rev Respir Med
32536162	Role of RNA Guanine Quadruplexes in Favoring the Dimerization of SARS Unique Domain in Coronaviruses.	J Phys Chem Lett
32535979	The red half-moon nail sign: a novel manifestation of coronavirus infection.	J Eur Acad Dermatol Venereol
32535955	A compendium answering 150 questions on COVID-19 and SARS-CoV-2.	Allergy
32535752	Cardiovascular Implications and Therapeutic Considerations in COVID-19 Infection.	Cardiol Ther
32535732	IL-6 Inhibitors in the Treatment of Serious COVID-19: A Promising Therapy?	Pharmaceut Med
32535705	Is Hypertension a Real Risk Factor for Poor Prognosis in the COVID-19 Pandemic?	Curr Hypertens Rep
32535456	Natural RNA dependent RNA polymerase inhibitors: Molecular docking studies of some biologically active alkaloids of Argemone mexicana.	Med Hypotheses
32535232	Mechanisms involved in the development of thrombocytopenia in patients with COVID-19.	Thromb Res
32535231	Putative Mechanisms of Diarrhea in COVID-19.	Clin Gastroenterol Hepatol
32535228	Structural analysis of the putative SARS-CoV-2 primase complex.	J Struct Biol
32535155	The stress-inducible molecular chaperone GRP78 as potential therapeutic target for coronavirus infection.	J Infect
32535148	Low risk for SARS-CoV2 symptomatic infection and early complications in paediatric patients during the ongoing CoVID19 epidemics in Lombardy.	Clin Microbiol Infect
32535095	Molecular mimicry may explain multi-organ damage in COVID-19.	Autoimmun Rev
32535093	Covid-19 and autoimmunity.	Autoimmun Rev
32535080	"Virtual screening, ADME/Tox predictions and the drug repurposing concept for future use of old drugs against the COVID-19."	Life Sci
32535078	Vaccination strategies to combat novel corona virus SARS-CoV-2.	Life Sci
32535032	Vitamin D receptor stimulation to reduce acute respiratory distress syndrome (ARDS) in patients with coronavirus SARS-CoV-2 infections: Revised Ms SBMB 2020_166.	J Steroid Biochem Mol Biol
32534947	COVID-19: Do not be phobic from fever.	J Infect Public Health
32534944	Influence of NAD+ as an ageing-related immunomodulator on COVID 19 infection: A hypothesis.	J Infect Public Health
32534867	Sequence homology between human PARP14 and the SARS-CoV-2 ADP ribose 1'-phosphatase.	Immunol Lett
32534506	Bradykinin as a Probable Aspect in SARS-Cov-2 Scenarios: Is Bradykinin Sneaking out of Our Sight?	Iran J Allergy Asthma Immunol
32534505	"Sitagliptin Repositioning in SARS-CoV-2: Effects on ACE-2, CD-26, and Inflammatory Cytokine Storms in the Lung."	Iran J Allergy Asthma Immunol
32534467	Cytokine storm and leukocyte changes in mild versus severe SARS-CoV-2 infection: Review of 3939 COVID-19 patients in China and emerging pathogenesis and therapy concepts.	J Leukoc Biol
32534451	Microdose lithium reduces cellular senescence in human astrocytes - a potential pharmacotherapy for COVID-19?	Aging (Albany NY)
32534341	Could the decrease in the endothelial nitric oxide (NO) production and NO bioavailability be the crucial cause of COVID-19 related deaths?	Med Hypotheses
32534340	The intriguing commonality of NETosis between COVID-19 & Periodontal disease.	Med Hypotheses
32534337	Diacerein: A potential multi-target therapeutic drug for COVID-19.	Med Hypotheses
32534336	COVID-19 & Periodontitis: The cytokine connection.	Med Hypotheses
32534328	COVID-19 and thrombotic complications: Pulmonary thrombosis rather than embolism?	Thromb Res
32534226	Monoclonal antibody as a potential anti-COVID-19.	Biomed Pharmacother
32534187	Potential of coronavirus 3C-like protease inhibitors for the development of new anti-SARS-CoV-2 drugs: Insights from structures of protease and inhibitors.	Int J Antimicrob Agents
32534109	Involvement of cardiovascular system as the critical point in coronavirus disease 2019 (COVID-19) prognosis and recovery.	Hellenic J Cardiol
32534022	Coronavirus disease 2019 and allergen immunotherapy: Theoretical benefits invite to adjustments in practice recommendations.	Ann Allergy Asthma Immunol
32534021	The absence of coronavirus in expressed prostatic secretion in COVID-19 patients in Wuhan city.	Reprod Toxicol
32533990	Is metformin ahead in the race as a repurposed host-directed therapy for patients with diabetes and COVID-19?	Diabetes Res Clin Pract
32533988	COVID19 in South Asians/Asian Indians: Heterogeneity of data and implications for pathophysiology and research.	Diabetes Res Clin Pract
32533838	The pathological autopsy of coronavirus disease 2019 (COVID-2019) in China: a review.	Pathog Dis
32533756	Physiological advantages of children against COVID-19.	Acta Paediatr
32533292	Targeting the immunology of coronavirus disease-19: synchronization creates symphony.	Rheumatol Int
32533263	Intracellular ABCB1 as a Possible Mechanism to Explain the Synergistic Effect of Hydroxychloroquine-Azithromycin Combination in COVID-19 Therapy.	AAPS J
32533111	A versatile mouse model of COVID-19.	Nat Rev Immunol
32533110	SARS-CoV-2 has a sweet tooth.	Nat Rev Immunol
32533071	Ivermectin: a systematic review from antiviral effects to COVID-19 complementary regimen.	J Antibiot (Tokyo)
32533062	Overview of lethal human coronaviruses.	Signal Transduct Target Ther
32532959	The role of furin cleavage site in SARS-CoV-2 spike protein-mediated membrane fusion in the presence or absence of trypsin.	Signal Transduct Target Ther
32532933	"Emerging coronaviruses: first SARS, second MERS and third SARS-CoV-2: epidemiological updates of COVID-19."	Infez Med
32532805	Thrombotic complications of COVID-19 may reflect an upregulation of endothelial tissue factor expression that is contingent on activation of endosomal NADPH oxidase.	Open Heart
32532758	Hypothesis to explain the severe form of COVID-19 in Northern Italy.	BMJ Glob Health
32532524	SARS-CoV-2-A Tough Opponent for the Immune System.	Arch Med Res
32532449	Part I. SARS-CoV-2 triggered 'PANIC' attack in severe COVID-19.	J Neurol Sci
32532094	The Anticoagulant Nafamostat Potently Inhibits SARS-CoV-2 S Protein-Mediated Fusion in a Cell Fusion Assay System and Viral Infection In Vitro in a Cell-Type-Dependent Manner.	Viruses
32532085	Broad-Spectrum Host-Based Antivirals Targeting the Interferon and Lipogenesis Pathways as Potential Treatment Options for the Pandemic Coronavirus Disease 2019 (COVID-19).	Viruses
32531935	Chronic Inflammation in the Context of Everyday Life: Dietary Changes as Mitigating Factors.	Int J Environ Res Public Health
32531539	"Intra-abdominal hypertension as a trigger of ""gut failure"" in SARS-CoV-2 infection: Effect of open abdomen (OA) and negative pressure therapy (NPT) on respiratory and gastrointestinal (GI) function."	Med Hypotheses
32531538	Is hesperidin essential for prophylaxis and treatment of COVID-19 Infection?	Med Hypotheses
32531537	RAGE receptor: May be a potential inflammatory mediator for SARS-COV-2 infection?	Med Hypotheses
32531372	Expression of SARS-CoV-2 receptor ACE2 and coincident host response signature varies by asthma inflammatory phenotype.	J Allergy Clin Immunol
32531256	Cytokine storm induced by SARS-CoV-2.	Clin Chim Acta
32531235	Role of the GTNGTKR motif in the N-terminal receptor-binding domain of the SARS-CoV-2 spike protein.	Virus Res
32531208	Structural and Biochemical Characterization of the nsp12-nsp7-nsp8 Core Polymerase Complex from SARS-CoV-2.	Cell Rep
32531174	New Insights for the Pathogenesis of COVID-19-Related Dysgeusia.	J Dent Res
32531085	C1 esterase inhibitor and the contact system in COVID-19.	Br J Haematol
32531040	Association between renin-angiotensin system inhibitors and COVID-19 complications.	Eur Heart J Cardiovasc Pharmacother
32531002	Pancreatic involvement in SARS-CoV-2: case report and living review.	J Gastrointestin Liver Dis
32530870	Rapid Review: Nonsteroidal Anti-inflammatory Agents and Aminosalicylates in COVID-19 Infections.	J Clin Gastroenterol
32530714	Cigarette Smoking and COVID-19: A Complex Interaction.	Am J Respir Crit Care Med
32530597	Happy Hypoxemia in COVID-19-A Neural Hypothesis.	ACS Chem Neurosci
32530438	New (re)purpose for an old drug: purinergic modulation may extinguish the COVID-19 thromboinflammatory firestorm.	JCI Insight
32530389	SARS-CoV-2 infection of the nervous system: A review of the literature on neurological involvement in novel coronavirus disease-(COVID-19).	Bosn J Basic Med Sci
32530284	"Decoding SARS-CoV-2 Transmission and Evolution and Ramifications for COVID-19 Diagnosis, Vaccine, and Medicine."	J Chem Inf Model
32530282	Computational Determination of Potential Inhibitors of SARS-CoV-2 Main Protease.	J Chem Inf Model
32529952	"SARS-CoV-2 nsp13, nsp14, nsp15 and orf6 function as potent interferon antagonists."	Emerg Microbes Infect
32529866	Covid-19: a comprehensive review of a formidable foe and the road ahead.	Expert Rev Respir Med
32529795	Detection of viral SARS-CoV-2 genomes and histopathological changes in endomyocardial biopsies.	ESC Heart Fail
32529643	Mechanisms and evidence of vertical transmission of infections in pregnancy including SARS-CoV-2s.	Prenat Diagn
32529575	Clinical manifestations and evidence of neurological involvement in 2019 novel coronavirus SARS-CoV-2: a systematic review and meta-analysis.	J Neurol
32529545	Natural Products as Potential Leads Against Coronaviruses: Could They be Encouraging Structural Models Against SARS-CoV-2?	Nat Prod Bioprospect
32529517	"Venous Thromboembolism in COVID-19: Towards an Ideal Approach to Thromboprophylaxis, Screening, and Treatment."	Curr Cardiol Rep
32529477	"The possible pathophysiology mechanism of cytokine storm in elderly adults with COVID-19 infection: the contribution of ""inflame-aging""."	Inflamm Res
32529462	May the Central Nervous System Be Fogged by the Cytokine Storm in COVID-19?: an Appraisal.	J Neuroimmune Pharmacol
32529218	Statin therapy in COVID-19 infection: much more than a single pathway.	Eur Heart J Cardiovasc Pharmacother
32529116	Chemistry and Biology of SARS-CoV-2.	Chem
32529041	Comparisons of Staphylococcus aureus infection and other outcomes between users of angiotensin-converting-enzyme inhibitors and angiotensin II receptor blockers: lessons for COVID-19 from a nationwide cohort study.	Wellcome Open Res
32528815	Genome-Wide Identification and Characterization of Point Mutations in the SARS-CoV-2 Genome.	Osong Public Health Res Perspect
32528725	"Single-copy sensitive, field-deployable, and simultaneous dual-gene detection of SARS-CoV-2 RNA via modified RT-RPA."	Cell Discov
32528233	SARS-CoV-2 COVID-19 susceptibility and lung inflammatory storm by smoking and vaping.	J Inflamm (Lond)
32528138	COVID-19 and the liver-related deaths to come.	Nat Rev Gastroenterol Hepatol
32528136	Considering how biological sex impacts immune responses and COVID-19 outcomes.	Nat Rev Immunol
32528128	"Bat-borne virus diversity, spillover and emergence."	Nat Rev Microbiol
32527987	Potential mechanisms of hemorrhagic stroke in elderly COVID-19 patients.	Aging (Albany NY)
32527928	Type I and III interferons disrupt lung epithelial repair during recovery from viral infection.	Science
32527925	Type III interferons disrupt the lung epithelial barrier upon viral recognition.	Science
32527802	The receptor binding domain of the viral spike protein is an immunodominant and highly specific target of antibodies in SARS-CoV-2 patients.	Sci Immunol
32527780	Complete Genome Sequence of a Novel Coronavirus (SARS-CoV-2) Isolate from Bangladesh.	Microbiol Resour Announc
32527763	Should interferons take front stage as an essential MS disease-modifying therapy in the era of coronavirus disease 2019?	Neurol Neuroimmunol Neuroinflamm
32527756	Endocrine changes in SARS-CoV-2 patients and lessons from SARS-CoV.	Postgrad Med J
32527713	In Silico computational screening of Kabasura Kudineer - Official Siddha Formulation and JACOM against SARS-CoV-2 spike protein.	J Ayurveda Integr Med
32527699	[The RAAS and SARS-CoV-2: A riddle to solve].	Hipertens Riesgo Vasc
32527617	Tracking the Genomic Footprints of SARS-CoV-2 Transmission.	Trends Genet
32527570	SARS-CoV-2 in upper and lower airway samples of a laryngectomized patient: New insights and many lessons.	Oral Oncol
32527073	Cerebrovascular events in COVID-19 patients.	Monaldi Arch Chest Dis
32526960	Immunoinformatics and Structural Analysis for Identification of Immunodominant Epitopes in SARS-CoV-2 as Potential Vaccine Targets.	Vaccines (Basel)
32526937	Analysis of the Hosts and Transmission Paths of SARS-CoV-2 in the COVID-19 Outbreak.	Genes (Basel)
32526773	Impaired Breakdown of Bradykinin and Its Metabolites as a Possible Cause for Pulmonary Edema in COVID-19 Infection.	Semin Thromb Hemost
32526763	COVID-19 Experience in Hemodialysis Patients: A Cue for Therapeutic Heparin-Based Strategies?	Nephron
32526511	A potential role for cyclophosphamide in the mitigation of acute respiratory distress syndrome among patients with SARS-CoV-2.	Med Hypotheses
32526509	Could MEFV mutation carriage status have a protective role for COVID-19 pandemic?	Med Hypotheses
32526483	COVID 19 and brain crosstalks.	Clin Neurol Neurosurg
32526370	What is the potential function of microRNAs as biomarkers and therapeutic targets in COVID-19?	Infect Genet Evol
32526282	Computational modelling of flavivirus dynamics: The ins and outs.	Methods
32526273	A plea for the pathogenic role of immune complexes in severe Covid-19.	Clin Immunol
32526208	Structural Basis for RNA Replication by the SARS-CoV-2 Polymerase.	Cell
32526206	SARS-CoV-2 Reverse Genetics Reveals a Variable Infection Gradient in the Respiratory Tract.	Cell
32526191	Pathologists in pursuit of the COVID-19 culprit.	Lancet Infect Dis
32526061	Targeting the NO-cGMP-PDE5 pathway in COVID-19 infection. The DEDALO project.	Andrology
32526060	What did we learn from the previous coronavirus epidemics and what can we do better: a neuroinfectiological point of view.	Eur J Neurol
32526012	ACE2 Expression Is Increased in the Lungs of Patients With Comorbidities Associated With Severe COVID-19.	J Infect Dis
32525813	Renin-angiotensin system and SARS-CoV-2 interaction: underlying mechanisms and potential clinical implications.	Gen Physiol Biophys
32525765	Genetic cluster analysis of SARS-CoV-2 and the identification of those responsible for the major outbreaks in various countries.	Emerg Microbes Infect
32525657	Proinflammatory Cytokines in the Olfactory Mucosa Result in COVID-19 Induced Anosmia.	ACS Chem Neurosci
32525650	Targeting SARS-CoV-2: Novel Source of Antiviral Compound(s) against COVID-19?	ACS Chem Neurosci
32525644	Three Hypotheses About Children COVID19.	Pediatr Infect Dis J
32525600	"Genetic gateways to COVID-19 infection: Implications for risk, severity, and outcomes."	FASEB J
32525575	The possible impairment of respiratory-related neural loops may be associated with the silent pneumonia induced by SARS-CoV-2.	J Med Virol
32525565	Elevated expression of ACE2 in tumor-adjacent normal tissues of cancer patients.	Int J Cancer
32525548	"Assessment of Hypokalemia and Clinical Characteristics in Patients With Coronavirus Disease 2019 in Wenzhou, China."	JAMA Netw Open
32525005	"Effective block by pirfenidone, an antifibrotic pyridone compound (5-methyl-1-phenylpyridin-2[H-1]-one), on hyperpolarization-activated cation current: An additional but distinctive target."	Eur J Pharmacol
32524946	"Genetic structure of SARS-CoV-2 reflects clonal superspreading and multiple independent introduction events, North-Rhine Westphalia, Germany, February and March 2020."	Euro Surveill
32524843	Focus on the 2019 novel coronavirus (SARS-CoV-2).	Future Microbiol
32524732	Worse progression of COVID-19 in men: Is testosterone a key factor?	Andrology
32524333	COVID 19: a clue from innate immunity.	Immunol Res
32523779	"Transmission and evolutionary dynamics of human coronavirus OC43 strains in coastal Kenya investigated by partial spike sequence analysis, 2015-16."	Virus Evol
32523145	"COVID-19 and the renin, angiotensin, aldosterone system. A complex relationship."	Arch Cardiol Mex
32523141	Coronavirus infection in patients with diabetes.	Arch Cardiol Mex
32523133	SARS-CoV-2 downregulation of ACE2 and pleiotropic effects of ACEIs/ARBs.	Hypertens Res
32523109	Molecular structure analyses suggest strategies to therapeutically target SARS-CoV-2.	Nat Commun
32522874	Genomic determinants of pathogenicity in SARS-CoV-2 and other human coronaviruses.	Proc Natl Acad Sci U S A
32522846	ACE2 and COVID-19 and the resulting ARDS.	Postgrad Med J
32522830	Comparative Pathogenesis of Bovine and Porcine Respiratory Coronaviruses in the Animal Host Species and SARS-CoV-2 in Humans.	J Clin Microbiol
32522674	Widely available lysosome targeting agents should be considered as potential therapy for COVID-19.	Int J Antimicrob Agents
32522666	How nicotine can inhibit cytokine storm in the lungs and prevent or lessen the severity of COVID-19 infection?	Immunol Lett
32522617	Outbreak of SARS-CoV2: Pathogenesis of infection and cardiovascular involvement.	Hellenic J Cardiol
32522462	Association of asthma and its genetic predisposition with the risk of severe COVID-19.	J Allergy Clin Immunol
32522400	"Letter to the Editor on ""Bonafe M, Prattichizzo F, Giuliani A, Storci G, Sabbatinelli J, Olivieri F. Inflamm-aging: Why older men are the most susceptible to SARS-CoV-2 complicated outcomes. Cytokine Growth Factor Rev""."	Cytokine Growth Factor Rev
32522207	COVID-19: viral-host interactome analyzed by network based-approach model to study pathogenesis of SARS-CoV-2 infection.	J Transl Med
32522067	"Autophagy as an emerging target for COVID-19: lessons from an old friend, chloroquine."	Autophagy
32521619	Redox-Modulating Agents in the Treatment of Viral Infections.	Int J Mol Sci
32521503	The continuum of SARS-CoV-2's neurotropism and the potential for immune-mediated neuronal injury.	Seizure
32521376	SARS-CoV-2 (Covid-19): Interferon-epsilon may be responsible of decreased mortality in females.	J Reprod Immunol
32521159	Structural Basis of the Potential Binding Mechanism of Remdesivir to SARS-CoV-2 RNA-Dependent RNA Polymerase.	J Phys Chem B
32521068	COVID-19 is milder in children possibly due to cross-immunity.	Acta Paediatr
32520981	ACE2 diversity in placental mammals reveals the evolutionary strategy of SARS-CoV-2.	Genet Mol Biol
32520031	In silico evaluation of marine fish proteins as nutritional supplements for COVID-19 patients.	Food Funct
32519895	Is targeting Akt a viable option to treat advanced-stage COVID-19 patients?	Am J Physiol Lung Cell Mol Physiol
32519892	Consideration of Pannexin 1 channels in COVID-19 pathology and treatment.	Am J Physiol Lung Cell Mol Physiol
32519842	Toward Nanotechnology-Enabled Approaches against the COVID-19 Pandemic.	ACS Nano
32519779	"Circulating levels of IL-2, IL-4, TNF-alpha, IFN-gamma, and C-reactive protein are not associated with severity of COVID-19 symptoms."	J Med Virol
32519753	The potential of cannabidiol in the COVID-19 pandemic.	Br J Pharmacol
32519505	COVID-19: a major cause of cachexia and sarcopenia?	J Cachexia Sarcopenia Muscle
32519352	The Possible Protective Role of alpha-Synuclein Against Severe Acute Respiratory Syndrome Coronavirus 2 Infections in Patients With Parkinson's Disease.	Mov Disord
32519164	Potential role for tissue factor in the pathogenesis of hypercoagulability associated with in COVID-19.	J Thromb Thrombolysis
32518941	Identification of 22 N-glycosites on spike glycoprotein of SARS-CoV-2 and accessible surface glycopeptide motifs: Implications for vaccination and antibody therapeutics.	Glycobiology
32518817	"Synthesis, Spectroscopic Characterizations of Novel Norcantharimides, Their ADME Properties and Docking Studies Against COVID-19 M(pr) degrees ."	ChemistrySelect
32518419	The Janus kinase 1/2 inhibitor ruxolitinib in COVID-19 with severe systemic hyperinflammation.	Leukemia
32518172	Guillain-Barre syndrome: The first documented COVID-19-triggered autoimmune neurologic disease: More to come with myositis in the offing.	Neurol Neuroimmunol Neuroinflamm
32518072	Culture-Based Virus Isolation To Evaluate Potential Infectivity of Clinical Specimens Tested for COVID-19.	J Clin Microbiol
32517505	C3 polymorphisms represent an important immunological confounder on the spread and outcome of COVID-19.	Eur J Prev Cardiol
32517353	Silibinin and SARS-CoV-2: Dual Targeting of Host Cytokine Storm and Virus Replication Machinery for Clinical Management of COVID-19 Patients.	J Clin Med
32517266	"Propagation, Inactivation, and Safety Testing of SARS-CoV-2."	Viruses
32516733	B-cell engineering: A promising approach towards vaccine development for COVID-19.	Med Hypotheses
32516655	Pulmonary delivery of nanostructured lipid carriers for effective repurposing of salinomycin as an antiviral agent.	Med Hypotheses
32516571	Pathogenesis of SARS-CoV-2 in Transgenic Mice Expressing Human Angiotensin-Converting Enzyme 2.	Cell
32516444	Immunological environment shifts during pregnancy may affect the risk of developing severe complications in COVID-19 patients.	Am J Reprod Immunol
32515982	H2S as a potential defense against COVID-19?	Am J Physiol Cell Physiol
32515974	Spiky Nanostructures with Geometry-matching Topography for Virus Inhibition.	Nano Lett
32515699	"[The Agreed Experts' Position of the Eurasian Association of Therapists on Some new Mechanisms of COVID-19 Pathways: Focus on Hemostasis, Hemotransfusion Issues and Blood gas Exchange]."	Kardiologiia
32515561	"[Source of the COVID-19 pandemic: ecology and genetics of coronaviruses (Betacoronavirus: Coronaviridae) SARS-CoV, SARS-CoV-2 (subgenus Sarbecovirus), and MERS-CoV (subgenus Merbecovirus).]"	Vopr Virusol
32515376	The genetic landscape of COVID-19: A South Asian perspective.	J Pak Med Assoc
32515374	The Microbiology of Coronaviruses.	J Pak Med Assoc
32515358	Mutations in SARS-CoV-2 viral RNA identified in Eastern India: Possible implications for the ongoing outbreak in India and impact on viral structure and host susceptibility.	J Biosci
32515168	Clonal haematopoiesis and COVID-19: A possible deadly liaison.	Int J Immunogenet
32514935	Renin-angiotensin system inhibition in COVID-19 patients.	Neth Heart J
32514902	"Systemic steroids in patients with COVID-19: pros and contras, an endocrinological point of view."	J Endocrinol Invest
32514817	"Immune Responses to SARS-CoV, MERS-CoV and SARS-CoV-2."	Adv Exp Med Biol
32514592	Severe COVID-19 is associated with deep and sustained multifaceted cellular immunosuppression.	Intensive Care Med
32514174	A single-cell atlas of the peripheral immune response in patients with severe COVID-19.	Nat Med
32514047	Expansion of myeloid-derived suppressor cells in patients with severe coronavirus disease (COVID-19).	Cell Death Differ
32514035	Dissecting antibody-mediated protection against SARS-CoV-2.	Nat Rev Immunol
32513867	Antibody signature induced by SARS-CoV-2 spike protein immunogens in rabbits.	Sci Transl Med
32513865	Genomic surveillance reveals multiple introductions of SARS-CoV-2 into Northern California.	Science
32513850	Early Insights into Immune Responses during COVID-19.	J Immunol
32513797	Suramin Inhibits SARS-CoV-2 Infection in Cell Culture by Interfering with Early Steps of the Replication Cycle.	Antimicrob Agents Chemother
32513613	COVID-19 and the ABO blood group connection.	Transfus Apher Sci
32513566	SARS-CoV-2 infection: The role of cytokines in COVID-19 disease.	Cytokine Growth Factor Rev
32513532	Altered COVID-19 receptor ACE2 expression in a higher risk group for cerebrovascular disease and ischemic stroke.	Biochem Biophys Res Commun
32513514	The biological characteristics of SARS-CoV-2 spike protein Pro330-Leu650.	Vaccine
32513242	Blocking mineralocorticoid receptor with spironolactone may have a wide range of therapeutic actions in severe COVID-19 disease.	Crit Care
32513225	Neutrophil Elastase Inhibitors: A potential prophylactic treatment option for SARS-CoV-2-induced respiratory complications?	Crit Care
32513070	Selenium supplementation can relieve the clinical complications of COVID-19 and other similar viral infections.	Int J Vitam Nutr Res
32512950	"From Wuhan to COVID-19 Pandemic: An Up-to-Date Review of Its Pathogenesis, Potential Therapeutics, and Recent Advances."	Microorganisms
32512929	The Prediction of miRNAs in SARS-CoV-2 Genomes: hsa-miR Databases Identify 7 Key miRs Linked to Host Responses and Virus Pathogenicity-Related KEGG Pathways Significant for Comorbidities.	Viruses
32512702	COVID-19 Immunopathology and the Central Nervous System: Implication for Multiple Sclerosis and Other Autoimmune Diseases with Associated Demyelination.	Brain Sci
32512673	"COVID-19: pathogenesis, genetic polymorphism, clinical features and laboratory findings"	Turk J Med Sci
32512589	"Coronavirus Disease 2019 Coagulopathy: Disseminated Intravascular Coagulation and Thrombotic Microangiopathy-Either, Neither, or Both."	Semin Thromb Hemost
32512530	Neuropsychiatric aspects of COVID-19 pandemic: A selective review.	Asian J Psychiatr
32512493	The effects of allium sativum on immunity within the scope of COVID-19 infection.	Med Hypotheses
32512491	COVID-19-related complications and decompression illness share main features.: Could the SARS-CoV2-related complications rely on blood foaming?	Med Hypotheses
32512490	Potential role of zinc supplementation in prophylaxis and treatment of COVID-19.	Med Hypotheses
32512386	Proteolytic Cleavage of the SARS-CoV-2 Spike Protein and the Role of the Novel S1/S2 Site.	iScience
32512383	Mitigating Coronavirus-Induced Acute Respiratory Distress Syndrome by Radiotherapy.	iScience
32512362	"Assessing the relationship between surface levels of PM2.5 and PM10 particulate matter impact on COVID-19 in Milan, Italy."	Sci Total Environ
32512290	Expression of angiotensin-converting enzyme 2 and proteases in COVID-19 patients: A potential role of cellular FURIN in the pathogenesis of SARS-CoV-2.	Med Hypotheses
32512289	Neutralizing antibodies mediate virus-immune pathology of COVID-19.	Med Hypotheses
32512089	Corona virus versus existence of human on the earth: A computational and biophysical approach.	Int J Biol Macromol
32511912	COVID-19: Drug Targets and Potential Treatments.	J Med Chem
32511751	SARS-CoV-2: What is known and what there is to know-Focus on coagulation and lipids.	Eur J Clin Invest
32511678	Use of RAAS Inhibitors and Risk of Clinical Deterioration in COVID-19: Results From an Italian Cohort of 133 Hypertensives.	Am J Hypertens
32511667	SARS-CoV-2-Related Inflammatory Multisystem Syndrome in Children: Different or Shared Etiology and Pathophysiology as Kawasaki Disease?	JAMA
32511245	A unifying structural and functional model of the coronavirus replication organelle: Tracking down RNA synthesis.	PLoS Biol
32510978	Overcoming Barriers: The Endothelium As a Linchpin of Coronavirus Disease 2019 Pathogenesis?	Arterioscler Thromb Vasc Biol
32510973	Decoding SARS-CoV-2 hijacking of host mitochondria in COVID-19 pathogenesis.	Am J Physiol Cell Physiol
32510901	SARS-COV-2 and Male Reproductive Health.	JBRA Assist Reprod
32510799	Application of plasmapheresis for Covid-19 patients.	Ther Apher Dial
32510598	Single-cell RNA analysis on ACE2 expression provides insights into SARS-CoV-2 potential entry into the bloodstream and heart injury.	J Cell Physiol
32510562	Long-term and herd immunity against SARS-CoV-2: implications from current and past knowledge.	Pathog Dis
32510261	Is there any possible link between COVID-19 and human infertility?	J Matern Fetal Neonatal Med
32510142	alpha-glucosidase inhibitors as host-directed antiviral agents with potential for the treatment of COVID-19.	Biochem Soc Trans
32510005	COVID-19 target: A specific target for novel coronavirus detection.	Gene Rep
32509819	Coronavirus disease 2019: implications for liver transplantation.	Hepatobiliary Surg Nutr
32509818	SARS-CoV-2 and liver damage: a possible pathogenetic link.	Hepatobiliary Surg Nutr
