pmid	title_e	journal
32491104	Clinical characteristics and therapeutic procedure for a critical case of novel coronavirus pneumonia treated with glucocorticoids and non-invasive ventilator treatment.	Rev Soc Bras Med Trop
32491103	COVID-19 and acute pulmonary embolism: what should be considered to indicate a computed tomography pulmonary angiography scan?	Rev Soc Bras Med Trop
32491076	Novel Coronavirus Pneumonia and Cardiomyopathy: A Case Report.	Arq Bras Cardiol
32490908	COVID-19 pneumonia: a risk factor for pulmonary thromboembolism?	J Bras Pneumol
32490520	Letter: Hemorrhagic Conditions Affecting the Central Nervous System in COVID-19 Patients.	Neurosurgery
32490506	Coronavirus disease 2019 (COVID-19) and simultaneous acute anteroseptal and inferior ST-segment elevation myocardial infarction.	Cardiovasc J Afr
32489939	Abdomen CT findings in a COVID-19 patient with intestinal symptoms and possibly false negative RT-PCR before initial discharge.	Quant Imaging Med Surg
32489938	Radiological follow-up of twelve COVID-19 patients with initially normal chest CT.	Quant Imaging Med Surg
32489936	Computed tomography (CT) intestinal alterations of Coronavirus Disease 2019 (COVID-19) from the imaging perspective: a case description.	Quant Imaging Med Surg
32489935	Persistent viral shedding lasting over 60 days in a mild COVID-19 patient with ongoing positive SARS-CoV-2.	Quant Imaging Med Surg
32489932	Family cluster of asymptomatic infections with COVID-19: a case series of 4 patients.	Quant Imaging Med Surg
32489931	Early minimal lesions of COVID-19 pneumonia with interstitial lung abnormality: a case description.	Quant Imaging Med Surg
32489724	Basal Ganglia Involvement and Altered Mental Status: A Unique Neurological Manifestation of Coronavirus Disease 2019.	Cureus
32489666	A 55-year-old COVID-19-positive man managed with self-regulation of high-flow oxygen by high-velocity nasal insufflation therapy.	Respirol Case Rep
32489507	A Comprehensive Approach Is Vital for Diagnosing COVID-19: A Case of False Negative.	J Clin Med Res
32488726	SARS-CoV-2: a potential trigger for subacute thyroiditis? Insights from a case report.	J Endocrinol Invest
32488446	COVID-19-associated invasive pulmonary aspergillosis.	Ann Intensive Care
32488194	Transient acute-onset tetraparesis in a COVID-19 patient.	Spinal Cord
32487972	A Patient With Acute Cervical Cord Injury and COVID-19: A First Case Report.	Am J Phys Med Rehabil
32487793	Severe respiratory failure in an immunocompetent host with invasive pulmonary aspergillosis and H1N1 influenza.	Infez Med
32487282	"Encephalopathy and Encephalitis Associated with Cerebrospinal Fluid Cytokine Alterations and Coronavirus Disease, Atlanta, Georgia, USA, 2020."	Emerg Infect Dis
32486534	[Pathological changes of fatal coronavirus disease 2019 (COVID-19) in the lungs: report of 10 cases by postmortem needle autopsy].	Zhonghua Bing Li Xue Za Zhi
32485541	Anesthetic management for cesarean birth in pregnancy with the novel coronavirus (COVID-19).	J Clin Anesth
32485300	Pneumatosis Intestinalis in COVID-19.	Clin Gastroenterol Hepatol
32484990	First case of focal epilepsy associated with SARS-coronavirus-2.	J Med Virol
32484418	Focal Cerebral Arteriopathy in a Pediatric Patient with COVID-19.	Radiology
32484130	COVID-19 Associated Central Nervous System Vasculopathy.	Can J Neurol Sci
32483943	Episcleritis as an ocular manifestation in a patient with COVID-19.	Acta Ophthalmol
32483909	Renal infarct in a COVID-19-positive kidney-pancreas transplant recipient.	Am J Transplant
32483527	Treatment of severe pneumonia due to COVID-19 with peginterferon alfa 2a.	IDCases
32483526	First description of SARS-CoV-2 in ascites.	IDCases
32483525	A fatal case of COVID-19 due to metabolic acidosis following dysregulate inflammatory response (cytokine storm).	IDCases
32483524	Isolated severe thrombocytopenia in a patient with COVID-19: A case report.	IDCases
32483507	Coronavirus Disease 2019 (COVID-19) Can Masquerade as Acute Postoperative Periprosthetic Joint Infection.	Cureus
32483500	Refractory Acute Respiratory Distress Syndrome Secondary to COVID-19 Successfully Extubated to Average Volume-assured Pressure Support Non-invasive Ventilator.	Cureus
32483497	Novel Coronavirus Disease 2019 and Subarachnoid Hemorrhage: A Case Report.	Cureus
32482887	Haemorrhagic enteritis and COVID-19: causality or coincidence.	J Clin Pathol
32482781	Acute disseminated encephalomyelitis after SARS-CoV-2 infection.	Neurol Neuroimmunol Neuroinflamm
32482542	Atypical presentations of coronavirus disease 2019 in a patient with acute obstructive suppurative cholangitis.	Clin Res Hepatol Gastroenterol
32482439	Pay more attention to EEG in COVID-19 pandemic.	Clin Neurophysiol
32482414	Clinical characteristics of 11 asymptomatic patients with COVID-19.	Med Clin (Barc)
32481381	A case report with COVID-19 during perioperative period of lobectomy.	Medicine (Baltimore)
32481340	Therapeutic effect of high-flow nasal cannula on severe COVID-19 patients in a makeshift intensive-care unit: A case report.	Medicine (Baltimore)
32480435	Laparoscopic surgery in a patient with atypical presentation of COVID-19: salient points to reduce the perils of surgery.	Singapore Med J
32480434	Educational case series of electrocardiographs during the COVID-19 pandemic and the implications for therapy.	Singapore Med J
32480422	Interleukin-6 blockade treatment for COVID-19 associated cytokine release syndrome in a patient with poorly controlled chronic myeloid leukaemia.	Br J Haematol
32480327	Benign course of COVID-19 in a multiple sclerosis patient treated with Ocrelizumab.	Mult Scler Relat Disord
32480326	Are type 1 interferons treatment in Multiple Sclerosis as a potential therapy against COVID-19?	Mult Scler Relat Disord
32480136	Asymptomatic COVID-19 infection in a child with nasal foreign body.	Int J Pediatr Otorhinolaryngol
32480073	COVID-19-associated delayed posthypoxic necrotizing leukoencephalopathy.	J Neurol Sci
32480009	Rates of Symptomatic SARS-CoV-2 Infection in Patients With Autoimmune Liver Diseases in Northern Italy: A Telemedicine Study.	Clin Gastroenterol Hepatol
32479921	Kidney Infarction in Patients With COVID-19.	Am J Kidney Dis
32479911	COVID-19-Associated Encephalitis Mimicking Glial Tumor.	World Neurosurg
32479908	Nasoseptal Flap Necrosis After Endoscopic Skull Base Surgery in the Setting of COVID-19 Pandemic.	World Neurosurg
32479664	A case series of Monoclonal Gammopathy of Undetermined Significance and COVID-19.	Br J Haematol
32479112	Electrical Impedance Tomography for Positive End-Expiratory Pressure Titration in COVID-19-related Acute Respiratory Distress Syndrome.	Am J Respir Crit Care Med
32478936	SARS-CoV-2 and Guillain-Barre syndrome: AIDP variant with a favourable outcome.	Eur J Neurol
32478465	First case of drug-induced liver injury associated with the use of tocilizumab in a patient with COVID-19.	Liver Int
32478445	Lung Ultrasound Can Influence the Clinical Treatment of Pregnant Women With COVID-19.	J Ultrasound Med
32476551	Challenges in COVID-19: is pulmonary thromboembolism related to overall severity?	Infect Dis (Lond)
32476306	Olfactory and Gustatory Dysfunction in a COVID-19 Patient with Ankylosing Spondylitis Treated with Etanercept: Case Report.	J Korean Med Sci
32476258	Clinical outcomes and serologic response in solid organ transplant recipients with COVID-19: A case series from the United States.	Am J Transplant
32475881	"A Case of COVID-19 Patient with False-Negative for SARS-CoV-2 of Pharyngeal Swab, from a Chinese Traveller Returning from Wuhan, Hubei Province, China, January 2020."	Jpn J Infect Dis
32475878	The First Pediatric Patients with Coronavirus Disease 2019 (COVID-19) in Japan: Risk of Co-Infection with Other Respiratory Viruses.	Jpn J Infect Dis
32475804	Spontaneous pneumothorax and subcutaneous emphysema in COVID-19 patient: Case report.	J Infect Public Health
32475799	A case of COVID-19 with long duration of viral shedding.	J Microbiol Immunol Infect
32475761	Dexmedetomidine and worsening hypoxemia in the setting of COVID-19: A case report.	Am J Emerg Med
32475104	Coronavirus Disease 2019 Presenting as Conjunctivitis.	Korean J Fam Med
32474988	Non-complicated evolution of COVID-19 infection in a patient with psoriasis and psoriatic arthritis during treatment with adalimumab.	Dermatol Ther
32474758	Global haemostatic tests in rapid diagnosis and management of COVID-19 associated coagulopathy in acute limb ischaemia.	J Thromb Thrombolysis
32474757	Acute pulmonary embolism in COVID-19 related hypercoagulability.	J Thromb Thrombolysis
32474657	COVID-19-associated acute disseminated encephalomyelitis (ADEM).	J Neurol
32474362	Posterior reversible encephalopathy syndrome (PRES) as a neurological association in severe Covid-19.	J Neurol Sci
32474332	Tetralogy of Fallot palliation in a COVID-19 positive neonate.	J Clin Anesth
32474331	Corticosteroids and the hyper-inflammatory phase of the COVID-19 disease.	J Clin Anesth
32474220	COVID-19-associated mild encephalitis/encephalopathy with a reversible splenial lesion.	J Neurol Sci
32474145	COVID-19-Related Aortic Thrombosis: A Report of Four Cases.	Ann Vasc Surg
32474092	Coronavirus 2019 (COVID-19)-Associated Encephalopathies and Cerebrovascular Disease: The New Orleans Experience.	World Neurosurg
32474034	Chronic conventional disease-modifying anti-rheumatic drugs masking severe SARS-CoV-2 manifestations in an elderly rheumatic patient.	J Infect
32473964	Towards individualised and optimalised positioning of non-ventilated COVID-19 patients: Putting the affected parts of the lung(s) on top?	Diabetes Metab
32473831	Small bowel ischemia and SARS-CoV-2 infection: an underdiagnosed distinct clinical entity.	Surgery
32473756	Neuroleptic malignant syndrome in patients with COVID-19.	Am J Emerg Med
32473304	Abdominal Aortic Thrombosis Complicating COVID-19 Pneumonia.	Ann Vasc Surg
32473303	Inferior Vena Cava Filter in a Patient with COVID-19 Pneumonia to Prevent a Massive Pulmonary Embolism.	Ann Vasc Surg
32473229	Follow-up study on pulmonary function and radiological changes in critically ill patients with COVID-19.	J Infect
32473085	SARS-COV-2 infection presenting as ST-elevationmyocardial infarction.	Catheter Cardiovasc Interv
32473051	Massive coronary thrombosis caused primary percutaneous coronary intervention to fail in a COVID-19 patient with ST-elevation myocardial infarction.	Catheter Cardiovasc Interv
32473011	Potential inhibition of COVID-19-driven pneumonia by immunosuppressive therapy and anti-TNFalpha antibodies: a case report.	J Crohns Colitis
32472827	First Successful Treatment of Coronavirus Disease 2019 Induced Refractory Cardiogenic Plus Vasoplegic Shock by Combination of Percutaneous Ventricular Assist Device and Extracorporeal Membrane Oxygenation: A Case Report.	ASAIO J
32472780	Hyperreninemia and low total body water may contribute to acute kidney injury in COVID-19 patients in intensive care.	J Hypertens
32472683	Detectable Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) in Human Breast Milk of a Mildly Symptomatic Patient With Coronavirus Disease 2019 (COVID-19).	Clin Infect Dis
32472601	Asymptomatic transmission of SARS-CoV-2 and implications for mass gatherings.	Influenza Other Respir Viruses
32472593	Cutaneous manifestations in COVID-19: A skin rash in a child.	Dermatol Ther
32472566	COVID-Mask: An atypical livedoid manifestation of COVID-19 observed in a Northern Italy hospital.	Dermatol Ther
32472516	Brainstem involvement and respiratory failure in COVID-19.	Neurol Sci
32471899	Case series of acute arthritis during COVID-19 admission.	Ann Rheum Dis
32471794	Imported and locally transmitted mild SARS-CoV-2 pneumonia cases in Japan.	J Infect Chemother
32471783	Silent hypoxia: A harbinger of clinical deterioration in patients with COVID-19.	Am J Emerg Med
32471782	Features of COVID-19 post-infectious cytokine release syndrome in children presenting to the emergency department.	Am J Emerg Med
32471641	Tubuloreticular inclusions in COVID-19-related collapsing glomerulopathy.	Kidney Int
32471639	Collapsing glomerulopathy in a COVID-19 patient.	Kidney Int
32471004	Early COVID-19 infection after lung transplantation.	Am J Transplant
32470824	Delirium in COVID-19: A case series and exploration of potential mechanisms for central nervous system involvement.	Gen Hosp Psychiatry
32470620	Invasive pulmonary aspergillosis complicating SARS-CoV-2 pneumonia: A diagnostic challenge.	Travel Med Infect Dis
32470604	A case of transient existence of SARS-CoV-2 RNA in the respiratory tract with the absence of anti-SARS-CoV-2 antibody response.	Int J Infect Dis
32470602	Three cases of treatment with nafamostat in elderly patients with COVID-19 pneumonia who need oxygen therapy.	Int J Infect Dis
32470601	Successful recovery of severe COVID-19 with cytokine storm treating with extracorporeal blood purification.	Int J Infect Dis
32470179	Management of Upper Airway Bleeding in COVID-19 Patients on Extracorporeal Membrane Oxygenation.	Laryngoscope
32470162	Management of a patient presenting with anterior STEMI with concomitant COVID-19 infection early in the course of the U.S. pandemic.	Catheter Cardiovasc Interv
32470160	Glucocorticoid therapy delays the clearance of SARS-CoV-2 RNA in an asymptomatic COVID-19 patient.	J Med Virol
32470156	The novel coronavirus disease (COVID-19) complicated by pulmonary embolism and acute respiratory distress syndrome.	J Med Virol
32469614	"A Case Series of Five People Living with HIV Hospitalized with COVID-19 in Chicago, Illinois."	AIDS Patient Care STDS
32469400	Magnetic Resonance Imaging Alteration of the Brain in a Patient With Coronavirus Disease 2019 (COVID-19) and Anosmia.	JAMA Neurol
32469263	[Renal Monomorphology in COVID-19 with Acute Renal Insufficiency].	Praxis (Bern 1994)
32468972	Guillain-Barre Syndrome with Facial Diplegia Related to SARS-CoV-2 Infection.	Can J Neurol Sci
32468950	COVID-19 pneumonia misdiagnosed as pulmonary contusion in a child.	Br J Hosp Med (Lond)
32468862	"Licking the lungs, biting the brain: malignant MCA infarct in a patient with COVID 19 infection."	Br J Neurosurg
32468589	Surgical mask dermatitis caused by formaldehyde (releasers) during the COVID-19 pandemic.	Contact Dermatitis
32468450	New clinical manifestation of COVID-19 related Guillain-Barre syndrome highly responsive to intravenous immunoglobulins: two Italian cases.	Neurol Sci
32468357	An unresponsive COVID-19 patient.	Emerg Radiol
32468230	Novel Coronavirus Disease (COVID-19) and Biologic Therapy for Psoriasis: Successful Recovery in Two Patients After Infection with Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2).	Dermatol Ther (Heidelb)
32467809	Successful Conservative Management of Acute Appendicitis in a Coronavirus Disease 2019 (COVID-19) Patient.	Cureus
32467792	"Bradycardia, Renal Failure, Atrioventricular Nodal Blockade, Shock, and Hyperkalemia (BRASH) Syndrome as a Presentation of Coronavirus Disease 2019."	Cureus
32467457	Severe SARS-CoV-2 Infection in Children With Suspected Acute Abdomen: A Case Series From a Tertiary Hospital in Spain.	Pediatr Infect Dis J
32467452	Orchiepididymitis in a Boy With COVID-19.	Pediatr Infect Dis J
32467190	COVID-19-Associated Miller Fisher Syndrome: MRI Findings.	AJNR Am J Neuroradiol
32467125	Morphology of COVID-19-affected cells in peripheral blood film.	BMJ Case Rep
32467124	80-year-old man with dyspnoea and bilateral groundglass infiltrates: an elusive case of COVID-19.	BMJ Case Rep
32466975	[Rapid immunoglobulin test confirms a suspected case of COVID-19].	Med Clin (Barc)
32464707	Macrothrombosis and stroke in patients with mild Covid-19 infection.	J Thromb Haemost
32464586	Favorable outcome after COVID-19 infection in a multiple sclerosis patient initiated on ocrelizumab during the pandemic.	Mult Scler Relat Disord
32464585	Evolution and resolution of brain involvement associated with SARS- CoV2 infection: A close Clinical - Paraclinical follow up study of a case.	Mult Scler Relat Disord
32464157	Cutaneous hyperesthesia: A novel manifestation of COVID-19.	Brain Behav Immun
32464105	Sudden severe thrombocytopenia in a patient in the recovery stage of COVID-19.	Lancet Haematol
32463329	Alemtuzumab in multiple sclerosis during the COVID-19 pandemic: A mild uncomplicated infection despite intense immunosuppression.	Mult Scler
32463186	Pulmonary embolism in cases of COVID-19.	Tidsskr Nor Laegeforen
32463092	Multisystem Inflammatory Syndrome in Children During the Coronavirus 2019 Pandemic: A Case Series.	J Pediatric Infect Dis Soc
32462990	COVID-19 complicated by pulmonary embolism treated with catheter directed thrombectomy.	Vasa
32462412	Acute Symptomatic Seizures in Critically Ill Patients with COVID-19: Is There an Association?	Neurocrit Care
32462354	Multisystem Inflammatory Syndrome with Features of Atypical Kawasaki Disease during COVID-19 Pandemic.	Indian J Pediatr
32462348	Onset of Covid-19 with impaired consciousness and ataxia: a case report.	J Neurol
32462329	Autoimmune thrombotic thrombocytopenic purpura (TTP) associated with COVID-19.	Ann Hematol
32462177	Myocarditis detected after COVID-19 recovery.	Eur Heart J Cardiovasc Imaging
32461911	Progression of CXR features on a COVID-19 survivor.	IDCases
32461235	Guillain-Barre syndrome related to SARS-CoV-2 infection.	Neurol Neuroimmunol Neuroinflamm
32460453	COVID-19 in Singapore - a case series from primary care.	Singapore Med J
32460350	Cold agglutinin autoimmune haemolytic anaemia associated with novel coronavirus (COVID-19).	Br J Haematol
32459917	Case 19-2020: A 74-Year-Old Man with Acute Respiratory Failure and Unclear Goals of Care.	N Engl J Med
32459857	D-dimer and mortality in COVID-19: a self-fulfilling prophecy or a pathophysiological clue?	Swiss Med Wkly
32458578	COVID-19 encephalopathy masquerading as substance withdrawal.	J Med Virol
32458534	Mild Course of COVID-19 and Spontaneous Virus Clearance in a Patient With Depleted Peripheral Blood B Cells Due to Rituximab Treatment.	Arthritis Rheumatol
32458425	Compassionate use of hzVSF-v13 in two patients with severe COVID-19.	J Med Virol
32458395	Bowel perforation in a Covid-19 patient: case report.	Int J Colorectal Dis
32458333	Catastrophic Intracranial Hemorrhage in Two Critically Ill Patients with COVID-19.	Neurocrit Care
32458198	Acute transverse myelitis after COVID-19 pneumonia.	J Neurol
32458194	Non-epileptic seizures in autonomic dysfunction as the initial symptom of COVID-19.	J Neurol
32458192	Post-infectious Guillain-Barre syndrome related to SARS-CoV-2 infection: a case report.	J Neurol
32458044	Inside the lungs of COVID-19 disease.	Int J Legal Med
32457980	Failure of hydroxychloroquine pre-exposure prophylaxis in COVID-19 infection? A case report.	J Antimicrob Chemother
32457227	COVID-19-related acute necrotizing encephalopathy with brain stem involvement in a patient with aplastic anemia.	Neurol Neuroimmunol Neuroinflamm
32457226	COVID-19 in MS: Initial observations from the Pacific Northwest.	Neurol Neuroimmunol Neuroinflamm
32457032	Spontaneous pneumomediastinum in COVID-19.	BMJ Case Rep
32457014	[Acro-ischemic skin lesions during COVID-19 epidemic].	Semergen
32456878	[Skin lesions in a patient with SARS-COV-2 infection].	An Pediatr (Engl Ed)
32455505	Erythema multiforme and Kawasaki disease associated with COVID-19 infection in children.	J Eur Acad Dermatol Venereol
32455499	Late onset of acral necrosis after SARS-CoV-2 infection resolution.	J Eur Acad Dermatol Venereol
32455475	COVID-19 in a melanoma patient under treatment with checkpoint inhibition.	J Eur Acad Dermatol Venereol
32455111	Intubation precautions in a pediatric patient with severe COVID-19.	J Pediatr Surg Case Rep
32455107	"Prone positioning to improve oxygenation and relieve respiratory symptoms in awake, spontaneously breathing non-intubated patients with COVID-19 pneumonia."	Respir Med Case Rep
32455090	Two False Negative Test Results in a Symptomatic Patient with a Confirmed Case of Severe Acute Respiratory Syndrome Coronavirus-2 (SARS-CoV-2) and Suspected Stevens-Johnson Syndrome/Toxic Epidermal Necrolysis (SJS/TEN).	Cureus
32454394	Arterial thrombosis and coronavirus disease 2019 in a patient with cancer.	Eur J Cancer
32454137	Anti-NMDA receptor encephalitis in a psychiatric Covid-19 patient: A case report.	Brain Behav Immun
32453865	Cutaneous small-vessel vasculitis associated with novel 2019 coronavirus SARS-CoV-2 infection (COVID-19).	J Eur Acad Dermatol Venereol
32453859	Clinical significance of blue-green neutrophil and monocyte cytoplasmic inclusions in SARS-CoV-2 positive critically ill patients.	Br J Haematol
32453695	Oncologic patient with COVID-19 discovered incidentally by PET/CT examination: (A COVID-19-pandemia orvosszakmai kerdesei)	Orv Hetil
32453685	"Acute Cerebral Stroke with Multiple Infarctions and COVID-19, France, 2020."	Emerg Infect Dis
32453483	COVID-19 in an HIV-positive kidney transplant recipient.	Transpl Infect Dis
32453191	"Successful Electroconvulsive Therapy in a Patient With Confirmed, Symptomatic COVID-19."	J ECT
32453100	Novel Coronavirus (COVID-19)-Associated Guillain-Barre Syndrome: Case Report.	J Clin Neuromuscul Dis
32453077	FDG PET/CT in a Patient With Mantle Cell Lymphoma and COVID-19: Typical Findings.	Clin Nucl Med
32453058	Moderately Severe Diarrhea and Impaired Renal Function With COVID-19 Infection.	Am J Gastroenterol
32452542	Coronavirus 19 presenting with atypical Sweet's syndrome.	J Eur Acad Dermatol Venereol
32451217	Familial cluster of pneumonia and asymptomatic cases of COVID-19 in Taiwan.	J Formos Med Assoc
32450607	Gastrointestinal: Bowel ischemia in a suspected coronavirus disease (COVID-19) patient.	J Gastroenterol Hepatol
32450565	Novel Coronavirus-Induced Right Ventricular Failure and Point of Care Echocardiography: A Case Report.	Cardiology
32450201	Side effects of ruxolitinib in patients with SARS-CoV-2 infection: Two case reports.	Int J Antimicrob Agents
32449972	"Presenting characteristics, comorbidities, and outcomes of patients coinfected with COVID-19 and Mycoplasma pneumoniae in the USA."	J Med Virol
32449792	Severe SARS-CoV-2 pneumonia in a 58-year-old patient with HIV: a clinical case report from the Republic of Cyprus.	J Med Virol
32449762	Acute coronary syndromes during COVID-19.	Eur Heart J
32449265	Apremilast as a potential treatment option for COVID-19: No symptoms of infection in a psoriatic patient.	Dermatol Ther
32449248	COVID-19 and herpes zoster co-infection presenting with trigeminal neuropathy.	Eur J Neurol
32449235	Successful recovery from severe COVID-19 pneumonia after kidney transplantation: The interplay between immunosuppression and novel therapy including tocilizumab.	Transpl Infect Dis
32449057	Neuropathology of COVID-19: a spectrum of vascular and acute disseminated encephalomyelitis (ADEM)-like pathology.	Acta Neuropathol
32448499	COVID-19 Retesting in the Primary Care Setting.	Am J Med Sci
32447801	Herpes zoster might be an indicator for latent COVID 19 infection.	Dermatol Ther
32447761	Dermatological findings in COVID-19 patients: Mexican experience.	Int J Dermatol
32447637	Perforated Marginal Ulcer in a COVID-19 Patient. Laparoscopy in these Trying Times?	Obes Surg
32447505	Pediatric COVID-19-associated rhabdomyolysis: a case report.	Pediatr Nephrol
32447425	Fatal SARS-CoV-2 coinfection in course of EBV-associated lymphoproliferative disease.	Ann Hematol
32447301	Coexistent COVID-19 pneumonia and pulmonary embolism: challenges in identifying dual pathology.	Thorax
32447121	Unheralded Lower limb threatening ischemia in a COVID-19 patient.	Int J Infect Dis
32447100	COVID-19 symptoms masking inaugural ketoacidosis of type 1 diabetes.	Diabetes Metab
32447056	Sudden onset anosmia and dysgeusia in two patients: An early sign of SARS-CoV-2 infection.	Presse Med
32446685	Acute pericarditis due to COVID-19 infection: An underdiagnosed disease?	Med Clin (Barc)
32445664	COVID-19 as a cause of immune thrombocytopenia.	Med Mal Infect
32445626	Prevalence of putative invasive pulmonary aspergillosis in critically ill patients with COVID-19.	Lancet Respir Med
32445584	Immune thrombocytopenia due to COVID-19 during pregnancy.	Am J Hematol
32445583	Erythema multiforme-like lesions in children and COVID-19.	Pediatr Dermatol
32445283	Atypical erythema nodosum in a patient with COVID-19 pneumonia.	Dermatol Ther
32445276	Prosthetic aortic valve endocarditis complicated by COVID-19 and hemorrhage.	J Card Surg
32445201	SARS-CoV-2-associated Guillain-Barre syndrome with dysautonomia.	Muscle Nerve
32444942	Are patients with Down syndrome vulnerable to life-threatening COVID-19?	Acta Neurol Belg
32444492	Bilateral transient olfactory bulb edema during COVID-19-related anosmia.	Neurology
32444479	Incidental COVID-19 on PET/CT imaging.	CMAJ
32444427	COVID-19-White matter and globus pallidum lesions: Demyelination or small-vessel vasculitis?	Neurol Neuroimmunol Neuroinflamm
32444222	Severe neutropenia in infants with severe acute respiratory syndrome caused by the novel coronavirus 2019 infection.	J Pediatr
32444169	COVID-19 presenting as acute pancreatitis.	Pancreatology
32443345	"SARS-CoV-2 pneumonia with subcutaneous emphysema, mediastinal emphysema, and pneumothorax: A case report."	Medicine (Baltimore)
32442422	Horizontal transmission of severe acute respiratory syndrome coronavirus 2 to a premature infant: multiple organ injury and association with markers of inflammation.	Lancet Child Adolesc Health
32442420	Gastrointestinal features in children with COVID-19: an observation of varied presentation in eight children.	Lancet Child Adolesc Health
32442268	Stroke in a young COVID-19 patient.	QJM
32441876	Cutaneous small vessel vasculitis secondary to COVID-19 infection: a case report.	J Eur Acad Dermatol Venereol
32441802	SARS-Coronavirus-2 and acute urticaria.	Int J Dermatol
32441787	"A rare case of immune thrombocytopenic purpura, secondary to COVID-19."	J Med Virol
32441773	COVID-19 in a patient with HIV infection.	J Med Virol
32441765	Type 1 diabetes and technology at time of COVID-19: A case report.	Eur J Clin Invest
32441761	COVID-19 and QT interval prolongation: more than just drug toxicity?	Europace
32441753	Clinical and Epidemiological Features of a Family Cluster of Symptomatic and Asymptomatic Severe Acute Respiratory Syndrome Coronavirus 2 Infection.	J Pediatric Infect Dis Soc
32441750	Angioedema in COVID-19.	Eur Heart J
32441749	COVID-19-Associated Pediatric Multisystem Inflammatory Syndrome.	J Pediatric Infect Dis Soc
32441743	A Case Report of Neonatal Acute Respiratory Failure Due to Severe Acute Respiratory Syndrome Coronavirus-2.	J Pediatric Infect Dis Soc
32441030	Images in Practice: Painful Cutaneous Vasculitis in a SARS-Cov-2 IgG-Positive Child.	Pain Ther
32440857	Clinical course of COVID-19 in patients with pre-existing decompensated cirrhosis: initial report from China.	Hepatol Int
32439822	Pearls & Oy-sters: Facial nerve palsy in COVID-19 infection.	Neurology
32439821	Generalized myoclonus in COVID-19.	Neurology
32439817	Immune Thrombocytopenia (ITP) in a Pediatric Patient Positive for SARS-CoV-2.	Pediatrics
32439816	SARS-CoV-2-Induced Kawasaki-Like Hyperinflammatory Syndrome: A Novel COVID Phenotype in Children.	Pediatrics
32439646	Hemorrhagic Posterior Reversible Encephalopathy Syndrome as a Manifestation of COVID-19 Infection.	AJNR Am J Neuroradiol
32439245	Vaginal delivery in a woman infected with SARS-CoV-2 - The first case reported in Portugal.	Eur J Obstet Gynecol Reprod Biol
32439211	Immune checkpoint inhibitors in SARS-CoV-2 infected cancer patients: the spark that ignites the fire?	Lung Cancer
32439187	[An unusual case of severe acute hyponatremia in patient with COVID-19 infection].	Nefrologia (Engl Ed)
32438464	COVID-19 and liver transplantation: Lessons learned from three reported cases.	Transpl Infect Dis
32437936	"Viral exanthem with ""Spins and needles sensation"" on extremities of a COVID-19 patient: A self-reported case from an Indonesian medical frontliner."	Int J Infect Dis
32437934	Use of anakinra in severe COVID-19: A case report.	Int J Infect Dis
32437932	Usefulness of bronchoalveolar lavage in the management of patients presenting with lung infiltrates and suspect COVID-19-associated pneumonia: A case report.	Int J Infect Dis
32437918	Ruptured Abdominal Aortic Aneurysm Treated with Endovascular Repair in a Patient with Active COVID-19 Infection during the Pandemic.	Ann Vasc Surg
32437878	Propagation by COVID-19 at high altitude: Cusco case.	Respir Physiol Neurobiol
32437838	Clinical course of asthma in 4 cases of coronavirus disease 2019 infection.	Ann Allergy Asthma Immunol
32437706	Evolution of severe acute respiratory syndrome coronavirus 2 RNA test results in a patient with fatal coronavirus disease 2019: a case report.	Hum Pathol
32437697	Silent COVID-19: what your skin can reveal.	Lancet Infect Dis
32437675	Acute Type A Aortic Dissection Complicated by COVID-19 Infection.	Ann Thorac Surg
32437648	Delayed diagnosis of COVID-19 in a 34-year-old man with atypical presentation.	Lancet Respir Med
32437638	Cardiac dysfunction and thrombocytopenia-associated multiple organ failure inflammation phenotype in a severe paediatric case of COVID-19.	Lancet Child Adolesc Health
32437314	COVID-19-associated Diffuse Leukoencephalopathy and Microhemorrhages.	Radiology
32437251	Prone Position and Lung Ventilation and Perfusion Matching in Acute Respiratory Failure due to COVID-19.	Am J Respir Crit Care Med
32437019	Baricitinib: A chance to treat COVID-19?	J Med Virol
32437000	HIV and SARS-CoV-2 coinfection: A case report from Uganda.	J Med Virol
32436998	Lack of viral transmission to preterm newborn from a COVID-19 positive breastfeeding mother at 11 days postpartum.	J Med Virol
32436948	Subacute Thyroiditis After Sars-COV-2 Infection.	J Clin Endocrinol Metab
32436846	Rare CT feature in a COVID-19 patient: cavitation.	Diagn Interv Radiol
32436844	MinIP technique may be helpful in diagnosing COVID-19.	Diagn Interv Radiol
32436604	A case of goggle-mask-related impetigo at the time of the COVID-19 pandemic.	Dermatol Ther
32436600	SARS-CoV-2 as an extrahepatic precipitator of acute-on-chronic liver failure.	Liver Int
32436303	Covid-19 and exacerbation of psoriasis.	Dermatol Ther
32436114	Increased lung signal as a hint of COVID-19 infection on Tc-99m-sestamibi myocardial perfusion scintigraphy.	J Nucl Cardiol
32436105	Stroke in patients with SARS-CoV-2 infection: case series.	J Neurol
32435811	COVID-19 Infection May Cause Clozapine Intoxication: Case Report and Discussion.	Schizophr Bull
32434769	Viropathic multinuclear syncytial giant cells in bronchial fluid from a patient with COVID-19.	J Clin Pathol
