pmid	title_e	journal
32692753	Estimation of time-varying reproduction numbers underlying epidemiological processes: A new statistical tool for the COVID-19 pandemic.	PLoS One
32691016	"Why lockdown? Why national unity? Why global solidarity? Simplified arithmetic tools for decision-makers, health professionals, journalists and the general public to explore containment options for the 2019 novel coronavirus."	Infect Dis Model
32691015	Using statistics and mathematical modelling to understand infectious disease outbreaks: COVID-19 as an example.	Infect Dis Model
32691014	Bidirectional impact of imperfect mask use on reproduction number of COVID-19: A next generation matrix approach.	Infect Dis Model
32690354	Role of modelling in COVID-19 policy development.	Paediatr Respir Rev
32689711	The effectiveness of quarantine and isolation determine the trend of the COVID-19 epidemic in the final phase of the current outbreak in China.	Int J Infect Dis
32685698	Estimating the overdispersion in COVID-19 transmission using outbreak sizes outside China.	Wellcome Open Res
32685469	Mathematical Model for Coronavirus Disease 2019 (COVID-19) Containing Isolation Class.	Biomed Res Int
32685147	The significance of case detection ratios for predictions on the outcome of an epidemic - a message from mathematical modelers.	Arch Public Health
32685143	A mathematical model to guide the re-opening of economies during the COVID-19 pandemic.	Ann Med Surg (Lond)
32684175	"Mathematical model describing CoViD-19 in Sao Paulo, Brazil - evaluating isolation as control mechanism and forecasting epidemiological scenarios of release."	Epidemiol Infect
32683819	[Using Markov Chain Monte Carlo methods to estimate the age-specific case fatality rate of COVID-19].	Zhonghua Liu Xing Bing Xue Za Zhi
32683321	Data-driven modelling and prediction of COVID-19 infection in India and correlation analysis of the virus transmission with socio-economic factors.	Diabetes Metab Syndr
32680824	Modelling insights into the COVID-19 pandemic.	Paediatr Respir Rev
32680658	[Predictive models of the COVID-19 epidemic in Spain with Gompertz curves].	Gac Sanit
32680648	Using Serology with Models to Clarify the Trajectory of the SARS-CoV-2 Emerging Outbreak.	Trends Immunol
32679861	Forecasting Covid-19 Dynamics in Brazil: A Data Driven Approach.	Int J Environ Res Public Health
32679085	"Serology-informed estimates of SARS-CoV-2 infection fatality risk in Geneva, Switzerland."	Lancet Infect Dis
32678056	Basic reproduction number and predicted trends of coronavirus disease 2019 epidemic in the mainland of China.	Infect Dis Poverty
32678037	Estimation of exponential growth rate and basic reproduction number of the coronavirus disease 2019 (COVID-19) in Africa.	Infect Dis Poverty
32677705	Data-driven inference of the reproduction number for COVID-19 before and after interventions for 51 European countries.	Swiss Med Wkly
32676971	Forecasting efforts from prior epidemics and COVID-19 predictions.	Eur J Epidemiol
32674742	Predicting SARS-CoV-2 Infection Trend Using Technical Analysis Indicators.	Disaster Med Public Health Prep
32674112	Reconstruction of the full transmission dynamics of COVID-19 in Wuhan.	Nature
32673577	"Potential impact of the COVID-19 pandemic on HIV, tuberculosis, and malaria in low-income and middle-income countries: a modelling study."	Lancet Glob Health
32673384	Modelling scenarios of the epidemic of COVID-19 in Canada.	Can Commun Dis Rep
32670717	COVID-19 Trends and Forecast in the Eastern Mediterranean Region With a Particular Focus on Pakistan.	Cureus
32670391	Comparison of COVID-19 Pandemic Dynamics in Asian Countries with Statistical Modeling.	Comput Math Methods Med
32666005	Mathematical modeling and the transmission dynamics in predicting the Covid-19 - What next in combating the pandemic.	Infect Dis Model
32665655	A stochastic agent-based model of the SARS-CoV-2 epidemic in France.	Nat Med
32664866	"Early epidemiological assessment of the transmission potential and virulence of coronavirus disease 2019 (COVID-19) in Wuhan City, China, January-February, 2020."	BMC Med
32660220	"Time-variant reproductive number of COVID-19 in Seoul, Korea."	Epidemiol Health
32660125	"Modeling the Novel Coronavirus (SARS-CoV-2) Outbreak in Sicily, Italy."	Int J Environ Res Public Health
32658987	A pitfall in estimating the e ective reproductive number Rt for COVID-19.	Swiss Med Wkly
32658842	Forecasting the effect of social distancing on COVID-19 autumn-winter outbreak in the metropolitan area of Buenos Aires.	Medicina (B Aires)
32656017	A Predictive Model for Patient Census and Ventilator Requirements at Individual Hospitals During the Coronavirus Disease 2019 (COVID-19) Pandemic: A Preliminary Technical Report.	Cureus
32653628	An approximation-based approach for periodic estimation of effective reproduction number: a tool for decision-making in the context of coronavirus disease 2019 (COVID-19) outbreak.	Public Health
32651279	Tracking the reach of COVID-19 kin loss with a bereavement multiplier applied to the United States.	Proc Natl Acad Sci U S A
32651024	COVID-19 mortality and health-care resources: Organization.	Med Intensiva
32650838	"Transmissibility of COVID-19 in 11 major cities in China and its association with temperature and humidity in Beijing, Shanghai, Guangzhou, and Chengdu."	Infect Dis Poverty
32647358	Revealing COVID-19 transmission in Australia by SARS-CoV-2 genome sequencing and agent-based modeling.	Nat Med
32646540	"COVID-19 pandemic predictions using the modified Bateman SIZ model and observational data for Heidelberg, Germany: Effect of vaccination with a SARS-CoV-2 vaccine, coronavirus testing and application of the Corona-Warn-App."	Int J Clin Pharmacol Ther
32643601	"Excess all-cause mortality during the COVID-19 pandemic in Europe - preliminary pooled estimates from the EuroMOMO network, March to April 2020."	Euro Surveill
32642080	Forecasting of COVID-19: transmission models and beyond.	J Thorac Dis
32634588	Estimation of the probable outbreak size of novel coronavirus (COVID-19) in social gathering events and industrial activities.	Int J Infect Dis
32631426	Transmission patterns of COVID-19 in the mainland of China and the efficacy of different control strategies: a data- and model-driven study.	Infect Dis Poverty
32630565	Prediction of the Number of Patients Infected with COVID-19 Based on Rolling Grey Verhulst Models.	Int J Environ Res Public Health
32630363	Predicting the Epidemiological Outbreak of the Coronavirus Disease 2019 (COVID-19) in Saudi Arabia.	Int J Environ Res Public Health
32629791	Modeling and Forecasting the COVID-19 Temporal Spread in Greece: An Exploratory Approach based on Complex Network Defined Splines.	Int J Environ Res Public Health
32629121	Increased Internet Search Interest for GI Symptoms May Predict COVID-19 Cases in US Hotspots.	Clin Gastroenterol Hepatol
32628673	"Prediction of COVID-19 spreading profiles in South Korea, Italy and Iran by data-driven coding."	PLoS One
32627172	Estimation of incubation period and generation time based on observed length-biased epidemic cohort with censoring for COVID-19 outbreak in China.	Biometrics
32626719	Spread and Impact of COVID-19 in China: A Systematic Review and Synthesis of Predictions From Transmission-Dynamic Models.	Front Med (Lausanne)
32624404	"Research on COVID-19 based on ARIMA model(Delta)-Taking Hubei, China as an example to see the epidemic in Italy."	J Infect Public Health
32621869	Association between mobility patterns and COVID-19 transmission in the USA: a mathematical modelling study.	Lancet Infect Dis
32621857	Impact of SARS-CoV-2 on hospital acquired infection rates in the United States: Predictions and early results.	Am J Infect Control
32620181	"Updated Estimates of Chronic Conditions Affecting Risk for Complications from Coronavirus Disease, United States."	Emerg Infect Dis
32618918	Using Machine Learning to Estimate Unobserved COVID-19 Infections in North America.	J Bone Joint Surg Am
32617358	Parameter estimation and prediction for coronavirus disease outbreak 2019 (COVID-19) in Algeria.	AIMS Public Health
32617309	Real-time estimation of the reproduction number of the novel coronavirus disease (COVID-19) in China in 2020 based on incidence data.	Ann Transl Med
32617273	Estimation of the net reproductive number of COVID-19 in Iran.	Med J Islam Repub Iran
32617266	"Modeling and forecasting trend of COVID-19 epidemic in Iran until May 13, 2020."	Med J Islam Repub Iran
32616574	The challenges of modeling and forecasting the spread of COVID-19.	Proc Natl Acad Sci U S A
32612204	"Modeling, state estimation, and optimal control for the US COVID-19 outbreak."	Sci Rep
32610024	"Infectious Disease Transmission Models to Predict, Evaluate, and Improve Understanding of COVID-19 Trajectory and Interventions."	Ann Am Thorac Soc
32609732	Using information theory to optimise epidemic models for real-time prediction and estimation.	PLoS Comput Biol
32609621	"Prediction of the Transition From Subexponential to the Exponential Transmission of SARS-CoV-2 in Chennai, India: Epidemic Nowcasting."	JMIR Public Health Surveill
32609334	Will Coronavirus Disease 2019 Become Seasonal?	J Infect Dis
32609310	"Estimation of Excess Deaths Associated With the COVID-19 Pandemic in the United States, March to May 2020."	JAMA Intern Med
32609283	Which curve provides the best explanation of the growth in confirmed COVID-19 cases in Chile?	Rev Lat Am Enfermagem
32609282	Estimation and prediction of COVID-19 cases in Brazilian metropolises.	Rev Lat Am Enfermagem
32609167	Forecasting the rate of cumulative cases of COVID-19 infection in Northeast Brazil: a Boltzmann function-based modeling study.	Cad Saude Publica
32607504	"Predictions, role of interventions and effects of a historic national lockdown in India's response to the COVID-19 pandemic: data science call to arms."	Harv Data Sci Rev
32604468	"CoViD-19 epidemic follows the ""kinetics"" of enzymes with cooperative substrate binding."	Biochem Mol Biol Educ
32604432	COVID-19 and Assisted Reproduction: A Point of View on the Brazilian Scenario.	Rev Bras Ginecol Obstet
32604011	Influenza vaccination in the COVID-19 era.	Early Hum Dev
32599867	On a Coupled Time-Dependent SIR Models Fitting with New York and New-Jersey States COVID-19 Data.	Biology (Basel)
32598342	Outbreak analysis with a logistic growth model shows COVID-19 suppression dynamics in China.	PLoS One
32596319	Qualitative Analysis of a Mathematical Model in the Time of COVID-19.	Biomed Res Int
32589145	"General Model for COVID-19 Spreading With Consideration of Intercity Migration, Insufficient Testing, and Active Intervention: Modeling Study of Pandemic Progression in Japan and the United States."	JMIR Public Health Surveill
32584328	DISPERSION OF A NEW CORONAVIRUS SARS-COV-2 BY AIRLINES IN 2020: TEMPORAL ESTIMATES OF THE OUTBREAK IN MEXICO.	Rev Invest Clin
32581126	Opinion: What models can and cannot tell us about COVID-19.	Proc Natl Acad Sci U S A
32580814	Single Parameter Estimation Approach for Robust Estimation of SIR Model With Limited and Noisy Data: The Case for COVID-19.	Disaster Med Public Health Prep
32579590	Modeling quarantine during epidemics and mass-testing using drones.	PLoS One
32578052	Will the COVID-19 pandemic slow down in the Northern hemisphere by the onset of summer? An epidemiological hypothesis.	Infection
32576973	Ecological and epidemiological models are both useful for SARS-CoV-2.	Nat Ecol Evol
32576668	A mathematical model reveals the influence of population heterogeneity on herd immunity to SARS-CoV-2.	Science
32576256	COVID-19 seeding time and doubling time model: an early epidemic risk assessment tool.	Infect Dis Poverty
32575957	Use of Twitter social media activity as a proxy for human mobility to predict the spatiotemporal spread of COVID-19 at global scale.	Geospat Health
32575622	Multiple Ensemble Neural Network Models with Fuzzy Response Aggregation for Predicting COVID-19 Time Series: The Case of Mexico.	Healthcare (Basel)
32574693	"Spatial modeling, risk mapping, change detection, and outbreak trend analysis of coronavirus (COVID-19) in Iran (days between February 19 and June 14, 2020)."	Int J Infect Dis
32574335	Growth Rate and Acceleration Analysis of the COVID-19 Pandemic Reveals the Effect of Public Health Measures in Real Time.	Front Med (Lausanne)
32574330	Official Data and Analytical Forecasts: Differences and Similarities Among Coronavirus Disease (COVID-19) Confirmed Cases and Deaths.	Front Med (Lausanne)
32574319	Evaluation of the Secondary Transmission Pattern and Epidemic Prediction of COVID-19 in the Four Metropolitan Areas of China.	Front Med (Lausanne)
32574315	COVID-19 UK Lockdown Forecasts and R 0.	Front Public Health
32574303	A Simulation of a COVID-19 Epidemic Based on a Deterministic SEIR Model.	Front Public Health
32574301	Approaches to Daily Monitoring of the SARS-CoV-2 Outbreak in Northern Italy.	Front Public Health
32574177	Estimating the prevalence and risk of COVID-19 among international travelers and evacuees of Wuhan through modeling and case reports.	PLoS One
32572378	Using the kalman filter with Arima for the COVID-19 pandemic dataset of Pakistan.	Data Brief
32572310	Prediction and analysis of COVID-19 positive cases using deep learning models: A descriptive case study of India.	Chaos Solitons Fractals
32571980	Using influenza surveillance networks to estimate state-specific prevalence of SARS-CoV-2 in the United States.	Sci Transl Med
32571528	Analysis of the impact of lockdown on the reproduction number of the SARS-Cov-2 in Spain.	Gac Sanit
32570072	"Clinical prediction model for mortality of adult diabetes inpatients with COVID-19 in Wuhan, China: A retrospective pilot study."	J Clin Anesth
32569839	Estimating a breakpoint in the pattern of spread of COVID-19 in South Korea.	Int J Infect Dis
32568729	"Flexible, Freely Available Stochastic Individual Contact Model for Exploring COVID-19 Intervention and Control Strategies: Development and Simulation."	JMIR Public Health Surveill
32567261	Epidemiological Characteristics and Forecast of COVID-19 Outbreak in the Republic of Kazakhstan.	J Korean Med Sci
32566795	Epidemiological control measures and predicted number of infections for SARS-CoV-2 pandemic: case study Serbia march-april 2020.	Heliyon
32566233	Serial interval and time-varying reproduction number estimation for COVID-19 in western Iran.	New Microbes New Infect
32565882	Modeling the Spread of COVID-19 Infection Using a Multilayer Perceptron.	Comput Math Methods Med
32565842	Simulation of the Final Size of the Evolution Curve of Coronavirus Epidemic in Morocco using the SIR Model.	J Environ Public Health
32565678	Can Users Search Trends Predict People Scares or Disease Breakout? An Examination of Infectious Skin Diseases in the United States.	Infect Dis (Auckl)
32565627	Modeling and prediction of COVID-19 pandemic using Gaussian mixture model.	Chaos Solitons Fractals
32565625	"Comparative analysis and forecasting of COVID-19 cases in various European countries with ARIMA, NARNN and LSTM approaches."	Chaos Solitons Fractals
32565624	Novel fractional order SIDARTHE mathematical model of COVID-19 pandemic.	Chaos Solitons Fractals
32565623	A novel mathematics model of covid-19 with fractional derivative. Stability and numerical analysis.	Chaos Solitons Fractals
32565620	A nonlinear epidemiological model considering asymptotic and quarantine classes for SARS CoV-2 virus.	Chaos Solitons Fractals
32565430	Modelling the pandemic: attuning models to their contexts.	BMJ Glob Health
32563927	"Estimating the risk of COVID-19 in multiple sclerosis patients in Buenos Aires, Argentina."	Mult Scler Relat Disord
32562479	"An updated analysis of turning point, duration and attack rate of COVID-19 outbreaks in major Western countries with data of daily new cases."	Data Brief
32562477	"An improved mathematical prediction of the time evolution of the Covid-19 pandemic in Italy, with a Monte Carlo simulation and error analyses."	Eur Phys J Plus
32559547	Determination of the optimal penetration factor for evaluating the invasion process of aerosols from a confined source space to an uncontaminated area.	Sci Total Environ
32557774	Known SARS-CoV-2 infections: The tip of an important iceberg.	Int J Health Plann Manage
32554901	Why case fatality ratios can be misleading: individual- and population-based mortality estimates and factors influencing them.	Phys Biol
32553448	Estimation of the secondary attack rate of COVID-19 using proportional meta-analysis of nationwide contact tracing data in Taiwan.	J Microbiol Immunol Infect
32553309	"COVID-19 and tuberculosis: A mathematical model based forecasting in Delhi, India."	Indian J Tuberc
32553130	"Global, regional, and national estimates of the population at increased risk of severe COVID-19 due to underlying health conditions in 2020: a modelling study."	Lancet Glob Health
32552999	Predictive models for COVID-19-related deaths and infections.	Int J Tuberc Lung Dis
32552794	Estimating the daily trend in the size of the COVID-19 infected population in Wuhan.	Infect Dis Poverty
32552473	Epidemiology of COVID-19 in Brazil: using a mathematical model to estimate the outbreak peak and temporal evolution.	Emerg Microbes Infect
32551812	COVID-19 Across Africa: Epidemiologic Heterogeneity and Necessity of Contextually Relevant Transmission Models and Intervention Strategies.	Ann Intern Med
32551315	Can judgments according to case fatality rate be correct all the time during epidemics? Estimated cases based on CFR in different scenarios and some lessons from early case fatality rate of coronavirus disease 2019 in Iran.	Med J Islam Repub Iran
32548652	[Epidemiology of SARS-CoV-2 infection and COVID-19].	Internist (Berl)
32547889	"Air transportation, population density and temperature predict the spread of COVID-19 in Brazil."	PeerJ
32546438	Forecasting the spread of the COVID-19 pandemic in Saudi Arabia using ARIMA prediction model under current public health interventions.	J Infect Public Health
32545581	Artificial Neural Network Modeling of Novel Coronavirus (COVID-19) Incidence Rates across the Continental United States.	Int J Environ Res Public Health
32545264	Modelling the Evolution of COVID-19 in High-Incidence European Countries and Regions: Estimated Number of Infections and Impact of Past and Future Intervention Measures.	J Clin Med
32542041	A novel cohort analysis approach to determining the case fatality rate of COVID-19 and other infectious diseases.	PLoS One
32540732	Projections for COVID-19 pandemic in India and effect of temperature and humidity.	Diabetes Metab Syndr
32537527	A novel IDEA: The impact of serial interval on a modified-Incidence Decay and Exponential Adjustment (m-IDEA) model for projections of daily COVID-19 cases.	Infect Dis Model
32537480	ARIMA modelling and forecasting of irregularly patterned COVID-19 outbreaks using Japanese and South Korean data.	Data Brief
32536762	"Coronavirus pandemic: A predictive analysis of the peak outbreak epidemic in South Africa, Turkey, and Brazil."	Chaos Solitons Fractals
32536761	Novel Corona virus disease infection in Tunisia: Mathematical model and the impact of the quarantine strategy.	Chaos Solitons Fractals
32536760	Analysis of the mitigation strategies for COVID-19: From mathematical modelling perspective.	Chaos Solitons Fractals
32536758	A mathematical model of the evolution and spread of pathogenic coronaviruses from natural host to human host.	Chaos Solitons Fractals
32536757	Modeling Nigerian Covid-19 cases: A comparative analysis of models and estimators.	Chaos Solitons Fractals
32536738	COVID-19: Development of a robust mathematical model and simulation package with consideration for ageing population and time delay for control action and resusceptibility.	Physica D
32536734	"Interventions as experiments: Connecting the dots in forecasting and overcoming pandemics, global warming, corruption, civil rights violations, misogyny, income inequality, and guns."	J Bus Res
32534626	"Seroprevalence of anti-SARS-CoV-2 IgG antibodies in Geneva, Switzerland (SEROCoV-POP): a population-based study."	Lancet
32534143	Estimating the undetected infections in the Covid-19 outbreak by harnessing capture-recapture methods.	Int J Infect Dis
32530587	Projecting the course of COVID-19 in Turkey: A probabilistic modeling approach	Turk J Med Sci
32528820	Early Trend of Imported COVID-19 Cases in South Korea.	Osong Public Health Res Perspect
32527378	Estimated Use of Intensive Care Beds Due to COVID-19 in Germany Over Time.	Dtsch Arztebl Int
32525550	"Temperature, Humidity, and Latitude Analysis to Estimate Potential Spread and Seasonality of Coronavirus Disease 2019 (COVID-19)."	JAMA Netw Open
32523257	A quantitative and qualitative analysis of the COVID-19 pandemic model.	Chaos Solitons Fractals
32521641	"Prediction of Epidemic Peak and Infected Cases for COVID-19 Disease in Malaysia, 2020."	Int J Environ Res Public Health
32520235	Short-term forecasting of daily COVID-19 cases in Brazil by using the Holt's model.	Rev Soc Bras Med Trop
32518842	Inferring the number of COVID-19 cases from recently reported deaths.	Wellcome Open Res
32518471	"Prediction of CoVid-19 infection, transmission and recovery rates: A new analysis and global societal comparisons."	Saf Sci
32517845	"The basic reproduction number and prediction of the epidemic size of the novel coronavirus (COVID-19) in Shahroud, Iran."	Epidemiol Infect
32513502	[Estimating the number of COVID-19 cases using a web-based tool: Results from the first week of the 'Covid-19 Trends' project in the Basque Country].	Semergen
32513393	[Estimated Effect of COVID-19 Lockdown on Skin Tumor Size and Survival: An Exponential Growth Model].	Actas Dermosifiliogr (Engl Ed)
32513345	Two complementary model-based methods for calculating the risk of international spreading of a novel virus from the outbreak epicentre. The case of COVID-19.	Epidemiol Infect
32512670	Estimation of the reproduction number and early prediction of the COVID-19 outbreak in India using a statistical computing approach.	Epidemiol Health
32512579	Estimating the effects of non-pharmaceutical interventions on COVID-19 in Europe.	Nature
32512578	The effect of large-scale anti-contagion policies on the COVID-19 pandemic.	Nature
32511100	Distribution of Patients at Risk for Complications Related to COVID-19 in the United States: Model Development Study.	JMIR Public Health Surveill
32508399	Time Series Analysis and Forecast of the COVID-19 Pandemic in India using Genetic Programming.	Chaos Solitons Fractals
32508398	Mathematical modeling of COVID-19 fatality trends: Death kinetics law versus infection-to-death delay rule.	Chaos Solitons Fractals
32502662	Early characteristics of the COVID-19 outbreak predict the subsequent epidemic scope.	Int J Infect Dis
32502389	"Effects of non-pharmaceutical interventions on COVID-19 cases, deaths, and demand for hospital services in the UK: a modelling study."	Lancet Public Health
32502327	Estimated Inactivation of Coronaviruses by Solar Radiation With Special Reference to COVID-19.	Photochem Photobiol
32502274	Estimating COVID-19 outbreak risk through air travel.	J Travel Med
32501377	Statistical analysis of forecasting COVID-19 for upcoming month in Pakistan.	Chaos Solitons Fractals
32501372	Forecast and evaluation of COVID-19 spreading in USA with reduced-space Gaussian process regression.	Chaos Solitons Fractals
32501370	Short-term forecasting COVID-19 cumulative confirmed cases: Perspectives for Brazil.	Chaos Solitons Fractals
32501369	"Estimation of COVID-19 dynamics ""on a back-of-envelope"": Does the simplest SIR model provide quantitative parameters and predictions?"	Chaos Solitons Fractals
32501368	Forecasting the prevalence of COVID-19 outbreak in Egypt using nonlinear autoregressive artificial neural networks.	Process Saf Environ Prot
32498721	Risk estimation of the SARS-CoV-2 acute respiratory disease outbreak outside China.	Theor Biol Med Model
32498137	"Forecasting COVID-19 Transmission and Healthcare Capacity in Bali, Indonesia."	J Prev Med Public Health
32498136	Estimate of the Basic Reproduction Number for COVID-19: A Systematic Review and Meta-analysis.	J Prev Med Public Health
32497623	"A data-driven network model for the emerging COVID-19 epidemics in Wuhan, Toronto and Italy."	Math Biosci
32497348	How Simulations May Help Us to Understand the Dynamics of COVID-19 Spread. - Visualizing Non-Intuitive Behaviours of a Pandemic (pansim.uni-jena.de).	Acta Physiol (Oxf)
32496253	Distribution and growth rate of COVID-19 outbreak in Tamil Nadu: A log-linear regression approach.	Indian J Public Health
32496248	Effectiveness of preventive measures against COVID-19: A systematic review of In Silico modeling studies in indian context.	Indian J Public Health
32496246	Impact of nonpharmacological interventions on COVID-19 transmission dynamics in India.	Indian J Public Health
32494911	Modelling Covid-19 under uncertainty: what can we expect?	Eur J Health Econ
32493669	Dynamic variations of the COVID-19 disease at different quarantine strategies in Wuhan and mainland China.	J Infect Public Health
32491888	Asymptotic estimates of SARS-CoV-2 infection counts and their sensitivity to stochastic perturbation.	Chaos
32487990	Modeling mitigation of influenza epidemics by baloxavir.	Nat Commun
32486055	Statistical Explorations and Univariate Timeseries Analysis on COVID-19 Datasets to Understand the Trend of Disease Spreading and Death.	Sensors (Basel)
32486011	Forecast Possible Risk for COVID-19 Epidemic Dissemination Under Current Control Strategies in Japan.	Int J Environ Res Public Health
32485871	"Estimating the Risk of COVID-19 Death During the Course of the Outbreak in Korea, February-May 2020."	J Clin Med
32482785	"Estimates of the ongoing need for social distancing and control measures post-""lockdown"" from trajectories of COVID-19 cases and mortality."	Eur Respir J
32481629	The Spread of the Covid-19 Pandemic in Time and Space.	Int J Environ Res Public Health
32479958	Optimal temperature zone for the dispersal of COVID-19.	Sci Total Environ
32475608	Novel coronavirus (2019-nCov): do you have enough intensive care units?	Med Intensiva (Engl Ed)
32473049	"Estimation of the serial interval and basic reproduction number of COVID-19 in Qom, Iran, and three other countries: A data-driven analysis in the early phase of the outbreak."	Transbound Emerg Dis
32470164	"Estimation of the basic reproduction number, average incubation time, asymptomatic infection rate, and case fatality rate for COVID-19: Meta-analysis and sensitivity analysis."	J Med Virol
32469855	[Model for a threshold of daily rate reduction of COVID-19 cases to avoid hospital collapse in Chile].	Medwave
32469853	[An epidemiological forecast of COVID-19 in Chile based on the generalized SEIR model and the concept of recovered].	Medwave
32469327	"Pandemicity, COVID-19 and the limits of public health 'science'."	BMJ Glob Health
32468343	Estimation of reproduction numbers of COVID-19 in typical countries and epidemic trends under different prevention and control scenarios.	Front Med
32466199	Prioritizing and Analyzing the Role of Climate and Urban Parameters in the Confirmed Cases of COVID-19 Based on Artificial Intelligence Applications.	Int J Environ Res Public Health
32461511	Predicting intervention effect for COVID-19 in Japan: state space modeling approach.	Biosci Trends
32461502	COVID-19 Waves: Importance of Accumulative Mortality per Million Inhabitants.	Tohoku J Exp Med
32460229	Estimation of the time-varying reproduction number of COVID-19 outbreak in China.	Int J Hyg Environ Health
32455807	The COVID-19 Infection in Italy: A Statistical Study of an Abnormally Severe Disease.	J Clin Med
32455617	Novel Dynamic Structures of 2019-nCoV with Nonlocal Operator via Powerful Computational Technique.	Biology (Basel)
32454174	Projecting the impact of the coronavirus disease-2019 pandemic on childhood obesity in the United States: A microsimulation model.	J Sport Health Sci
32452648	"Estimating the serial interval of the novel coronavirus disease (COVID-19) based on the public surveillance data in Shenzhen, China, from 19 January to 22 February 2020."	Transbound Emerg Dis
32451367	The relatively young and rural population may limit the spread and severity of COVID-19 in Africa: a modelling study.	BMJ Glob Health
32451366	The potential effects of widespread community transmission of SARS-CoV-2 infection in the World Health Organization African Region: a predictive model.	BMJ Glob Health
32450712	A Statistical Modeling of the Course of COVID-19 (SARS-CoV-2) Outbreak: A Comparative Analysis.	Asia Pac J Public Health
32448247	Epidemiological models are important tools for guiding COVID-19 interventions.	BMC Med
32446187	The time scale of asymptomatic transmission affects estimates of epidemic potential in the COVID-19 outbreak.	Epidemics
32444481	Temporal estimates of case-fatality rate for COVID-19 outbreaks in Canada and the United States.	CMAJ
32443871	"An Efficient COVID-19 Prediction Model Validated with the Cases of China, Italy and Spain: Total or Partial Lockdowns?"	J Clin Med
32443640	SEIR Modeling of the Italian Epidemic of SARS-CoV-2 Using Computational Swarm Intelligence.	Int J Environ Res Public Health
32443476	"Marine Predators Algorithm for Forecasting Confirmed Cases of COVID-19 in Italy, USA, Iran and Korea."	Int J Environ Res Public Health
32442842	"Modelling the evolution trajectory of COVID-19 in Wuhan, China: experience and suggestions."	Public Health
32438520	"The role of climate during the COVID-19 epidemic in New South Wales, Australia."	Transbound Emerg Dis
32437930	"COVID-19 outbreak reproduction number estimations and forecasting in Marche, Italy."	Int J Infect Dis
32437929	Visualizing COVID-19 pandemic risk through network connectedness.	Int J Infect Dis
32435695	Reconstructing and forecasting the COVID-19 epidemic in the United States using a 5-parameter logistic growth model.	Glob Health Res Policy
32435645	"Extended SIR Prediction of the Epidemics Trend of COVID-19 in Italy and Compared With Hunan, China."	Front Med (Lausanne)
32433946	Herd Immunity: Understanding COVID-19.	Immunity
32431085	"The basic reproduction number of SARS-CoV-2 in Wuhan is about to die out, how about the rest of the World?"	Rev Med Virol
32430840	Dynamic interventions to control COVID-19 pandemic: a multivariate prediction modelling study comparing 16 worldwide countries.	Eur J Epidemiol
32429517	Distribution of the SARS-CoV-2 Pandemic and Its Monthly Forecast Based on Seasonal Climate Patterns.	Int J Environ Res Public Health
32429121	"Forecasting COVID-19-Associated Hospitalizations under Different Levels of Social Distancing in Lombardy and Emilia-Romagna, Northern Italy: Results from an Extended SEIR Compartmental Model."	J Clin Med
32427104	Modeling COVID-19 Latent Prevalence to Assess a Public Health Intervention at a State and Regional Scale: Retrospective Cohort Study.	JMIR Public Health Surveill
32425631	A dynamic modeling tool for estimating healthcare demand from the COVID19 epidemic and evaluating population-wide interventions.	Int J Infect Dis
32420674	Three months of COVID-19: A systematic review and meta-analysis.	Rev Med Virol
32419024	Epidemic curve and reproduction number of COVID-19 in Iran.	J Travel Med
32417117	[COVID19-Tracker: a shiny app to analise data on SARS-CoV-2 epidemic in Spain].	Gac Sanit
32413112	Comparison of Estimated Rates of Coronavirus Disease 2019 (COVID-19) in Border Counties in Iowa Without a Stay-at-Home Order and Border Counties in Illinois With a Stay-at-Home Order.	JAMA Netw Open
32412711	Wrong but Useful - What Covid-19 Epidemiologic Models Can and Cannot Tell Us.	N Engl J Med
32409826	Case Fatality Risk of the First Pandemic Wave of Coronavirus Disease 2019 (COVID-19) in China.	Clin Infect Dis
32409818	Unmasking the Actual COVID-19 Case Count.	Clin Infect Dis
32407892	"COVID-19 in Brazil: Historical cases, disease milestones, and estimated outbreak peak."	Travel Med Infect Dis
32406395	A model based study on the dynamics of COVID-19: Prediction and control.	Chaos Solitons Fractals
32405459	Early estimates of the indirect effects of the COVID-19 pandemic on maternal and child mortality in low-income and middle-income countries: a modelling study.	Lancet Glob Health
32405266	Time series modelling to forecast the confirmed and recovered cases of COVID-19.	Travel Med Infect Dis
32405103	Estimating excess 1-year mortality associated with the COVID-19 pandemic according to underlying conditions and age: a population-based cohort study.	Lancet
32404476	Estimating the burden of SARS-CoV-2 in France.	Science
32404043	"Eco-epidemiological assessment of the COVID-19 epidemic in China, January-February 2020."	Glob Health Action
32400361	Projected early spread of COVID-19 in Africa through 1 June 2020.	Euro Surveill
32400358	"Estimating number of cases and spread of coronavirus disease (COVID-19) using critical care admissions, United Kingdom, February to March 2020."	Euro Surveill
32399517	"A Possible Scenario for the Covid-19 Epidemic, Based on the SI(R) Model."	SN Compr Clin Med
32399507	"Early transmission dynamics of COVID-19 in a southern hemisphere setting: Lima-Peru: February 29(th)-March 30(th), 2020."	Infect Dis Model
32397286	Using Early Data to Estimate the Actual Infection Fatality Ratio from COVID-19 in France.	Biology (Basel)
32396132	Mathematical Modeling of COVID-19 Control and Prevention Based on Immigration Population Data in China: Model Development and Validation.	JMIR Public Health Surveill
32396126	Predicting COVID-19 in China Using Hybrid AI Model.	IEEE Trans Cybern
