pmid	title_e	journal
32574345	Rapid systematic review of neonatal COVID-19 including a case of presumed vertical transmission.	BMJ Paediatr Open
32574343	Transmission of SARS-CoV-2 and Other Infections at Large Sports Gatherings: A Surprising Gap in Our Knowledge.	Front Med (Lausanne)
32574325	How to Deal With Post-viral Cutaneous Eruptions in the Era of Coronavirus Infection.	Front Med (Lausanne)
32574319	Evaluation of the Secondary Transmission Pattern and Epidemic Prediction of COVID-19 in the Four Metropolitan Areas of China.	Front Med (Lausanne)
32574309	Clinical and Epidemiological Characteristics of COVID-19 Patients in Chongqing China.	Front Public Health
32574299	"COVID-19: Emergence, Spread, Possible Treatments, and Global Burden."	Front Public Health
32574285	Is SARS-CoV-2 Vertically Transmitted?	Front Pediatr
32574282	"Epidemiological and Clinical Characteristics of Patients With Coronavirus Disease-2019 in Shiyan City, China."	Front Cell Infect Microbiol
32574232	Can a toilet promote virus transmission? From a fluid dynamics perspective.	Phys Fluids (1994)
32574230	Likelihood of survival of coronavirus in a respiratory droplet deposited on a solid surface.	Phys Fluids (1994)
32574196	ACE2 and TMPRSS2 variation in savanna monkeys (Chlorocebus spp.): Potential risk for zoonotic/anthroponotic transmission of SARS-CoV-2 and a potential model for functional studies.	PLoS One
32574110	Maternal and neonatal response to COVID-19.	Am J Physiol Endocrinol Metab
32572552	[What is the importance of the conjunctiva as a potential transmission pathway for SARS-CoV-2 infections?]	Ophthalmologe
32572336	A fractional differential equation model for the COVID-19 transmission by using the Caputo-Fabrizio derivative.	Adv Differ Equ
32570959	COVID-19 in Pregnant Women and Neonates: A Systematic Review of the Literature with Quality Assessment of the Studies.	Pathogens
32570713	Are Animals a Neglected Transmission Route of SARS-CoV-2?	Pathogens
32570023	Persistence of SARS-CoV-2 in the environment and COVID-19 transmission risk from environmental matrices and surfaces.	Environ Pollut
32569904	A mechanism-based parameterisation scheme to investigate the association between transmission rate of COVID-19 and meteorological factors on plains in China.	Sci Total Environ
32569870	Transmission of COVID-19 virus by droplets and aerosols: A critical review on the unresolved dichotomy.	Environ Res
32568661	Persistence of Severe Acute Respiratory Syndrome Coronavirus 2 in Aerosol Suspensions.	Emerg Infect Dis
32568070	Evidence for transmission of COVID-19 prior to symptom onset.	Elife
32567041	Risk of SARS-CoV-2 transmission to medical staff and patients from an exposure to a COVID-19-positive ophthalmologist.	Graefes Arch Clin Exp Ophthalmol
32566944	Breast Milk and COVID-19: What Do We Know?	Clin Infect Dis
32566555	Breastfeeding of infants born to mothers with COVID-19: a rapid review.	Ann Transl Med
32566425	"Novel COVID-19: A Comprehensive Review of Transmission, Manifestation, and Pathogenesis."	Cureus
32565620	A nonlinear epidemiological model considering asymptotic and quarantine classes for SARS CoV-2 virus.	Chaos Solitons Fractals
32564881	"COVID-19, Health, Conservation, and Shared Wellbeing: Details Matter."	Trends Ecol Evol
32564413	Is 0.5% hydrogen peroxide effective against SARS-CoV-2?	Oral Dis
32563999	"Origin, transmission, diagnosis and management of coronavirus disease 2019 (COVID-19)."	Postgrad Med J
32563739	"Risk of SARS-CoV-2 infection among contacts of individuals with COVID-19 in Hangzhou, China."	Public Health
32562948	Commercial exchanges instead of air pollution as possible origin of COVID-19 initial diffusion phase in Italy: More efforts are necessary to address interdisciplinary research.	Environ Res
32562846	Asymptomatic patients as a source of COVID-19 infections: A systematic review and meta-analysis.	Int J Infect Dis
32562791	Low transmission risk of 9 asymptomatic carriers tested positive for both SARS-CoV-2 nucleic acid and serum IgG.	J Infect
32562602	"Household studies provide key insights on the transmission of, and susceptibility to, SARS-CoV-2."	Lancet Infect Dis
32562601	"Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study."	Lancet Infect Dis
32562422	Nosocomial Transmission of Coronavirus Disease 2019: A Retrospective Study of 66 Hospital-acquired Cases in a London Teaching Hospital.	Clin Infect Dis
32559801	Covid-19 and Pregnancy: An Overview.	Rev Bras Ginecol Obstet
32559786	Novel technique using an echo probe cover prevents oral-fecal transmission of SARS-CoV-2 during urgent colonoscopies.	Endoscopy
32559451	"Effectiveness of isolation, testing, contact tracing, and physical distancing on reducing transmission of SARS-CoV-2 in different settings: a mathematical modelling study."	Lancet Infect Dis
32559315	Measurement of airborne particle exposure during simulated tracheal intubation using various proposed aerosol containment devices during the COVID-19 pandemic.	Anaesthesia
32558483	Audio Interview: A Look at SARS-CoV-2 Transmission.	N Engl J Med
32558175	Pre-symptomatic transmission of novel coronavirus in community settings.	Influenza Other Respir Viruses
32557915	Recognizing and controlling airborne transmission of SARS-CoV-2 in indoor environments.	Indoor Air
32557711	Update on possible animal sources for COVID-19 in humans.	Xenotransplantation
32556265	"Reconstruction of Transmission Pairs for Novel Coronavirus Disease 2019 (COVID-19) in Mainland China: Estimation of Superspreading Events, Serial Interval, and Hazard of Infection."	Clin Infect Dis
32555182	Cryo-EM structures of HKU2 and SADS-CoV spike glycoproteins provide insights into coronavirus evolution.	Nat Commun
32554446	Ophthalmological manifestations of COVID-19 and its transmissibility via ocular route.	Postgrad Med J
32553070	"Severe Acute Respiratory Syndrome Coronavirus 2 among Asymptomatic Workers Screened for Work Resumption, China."	Emerg Infect Dis
32553059	"SARS-CoV-2 infection in farmed minks, the Netherlands, April and May 2020."	Euro Surveill
32552296	Breathing Is Enough: For the Spread of Influenza Virus and SARS-CoV-2 by Breathing Only.	J Aerosol Med Pulm Drug Deliv
32551877	Is sweat a possible route of transmission of SARS-CoV-2?	Exp Biol Med (Maywood)
32551812	COVID-19 Across Africa: Epidemiologic Heterogeneity and Necessity of Contextually Relevant Transmission Models and Intervention Strategies.	Ann Intern Med
32551532	"Letter to the Editor on ""An Imperative Need for Research on the Role of Environmental Factors in Transmission of Novel Coronavirus (COVID-19)"", Back to Basics."	Environ Sci Technol
32549071	The SARS-CoV-2 Coronavirus and the COVID-19 Outbreak.	Int Braz J Urol
32548750	"The ""Three Italy"" of the COVID-19 epidemic and the possible involvement of SARS-CoV-2 in triggering complications other than pneumonia."	J Neurovirol
32548601	Ventilation in the Dental Clinic: An Effective Measure to Control Droplets and Aerosols during the Coronavirus Pandemic and Beyond.	Chin J Dent Res
32546368	Does the maternal-fetal transmission of SARS-CoV-2 occur during pregnancy?	Rev Clin Esp
32545378	Effects of COVID-19 Infection during Pregnancy and Neonatal Prognosis: What Is the Evidence?	Int J Environ Res Public Health
32544949	Asymptomatic and Symptomatic Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) Infections in Close Contacts of Coronavirus Disease 2019 (COVID-19) Patients: A Seroepidemiological Study.	Clin Infect Dis
32544726	"Understanding COVID-19 diffusion requires an interdisciplinary, multi-dimensional approach."	Environ Res
32544669	The assessment of transmission efficiency and latent infection period in asymptomatic carriers of SARS-CoV-2 infection.	Int J Infect Dis
32544566	"ACE2 and TMPRSS2 are expressed on the human ocular surface, suggesting susceptibility to SARS-CoV-2 infection."	Ocul Surf
32544507	Aerosol spread with use of high-flow nasal cannulae: a computational fluid dynamics analysis.	J Hosp Infect
32544437	Pangolins Harbor SARS-CoV-2-Related Coronaviruses.	Trends Microbiol
32544288	Appropriate care for neonates born to mothers with COVID-19 disease.	Acta Paediatr
32544146	Severe Coronavirus Infections in Pregnancy: A Systematic Review.	Obstet Gynecol
32544053	Seroepidemiologic Study Designs for Determining SARS-COV-2 Transmission and Immunity.	Emerg Infect Dis
32543913	"Coughs and Sneezes: Their Role in Transmission of Respiratory Viral Infections, Including SARS-CoV-2."	Am J Respir Crit Care Med
32543353	SARS-CoV-2 genomic surveillance in Taiwan revealed novel ORF8-deletion mutant and clade possibly associated with infections in Middle East.	Emerg Microbes Infect
32543262	COVID-19 and the Ocular Surface: A Review of Transmission and Manifestations.	Ocul Immunol Inflamm
32543176	Infection Risk Assessment of COVID-19 through Aerosol Transmission: a Case Study of South China Seafood Market.	Environ Sci Technol
32542872	To what extent do children transmit SARS-CoV-2 virus?	J Paediatr Child Health
32542753	Should I be worried about carrying the virus that causes COVID-19 home on my clothes?	J Paediatr Child Health
32542718	Is SARS-CoV-2 transfusion transmitted?	Transfusion
32542488	Should Schools Reopen Early or Late? - Transmission Dynamics of COVID-19 in Children.	Indian J Pediatr
32542464	"High-flow nasal cannula for acute hypoxemic respiratory failure in patients with COVID-19: systematic reviews of effectiveness and its risks of aerosolization, dispersion, and infection transmission."	Can J Anaesth
32541529	Geographic risk assessment of COVID-19 transmission using recent data: An observational study.	Medicine (Baltimore)
32540743	Recreational waters - A potential transmission route for SARS-CoV-2 to humans?	Sci Total Environ
32540460	Sustainabilit of SARS-CoV-2 in aerosols: should we worry about airborne transmission?	J Hosp Infect
32540369	"Epidemic characteristics of the COVID-19 outbreak in Tianjin, a well-developed city in China."	Am J Infect Control
32536615	Impact of COVID-19 as a vertical infection in late pregnancy.	Hong Kong Med J
32536614	Is reinfection possible after recovery from COVID-19?	Hong Kong Med J
32536607	National active surveillance to understand and inform neonatal care in COVID-19.	Arch Dis Child Fetal Neonatal Ed
32536226	Ten challenging questions about SARS-CoV-2 and COVID-19.	Expert Rev Respir Med
32534945	Clinical characteristics of COVID-19 in Saudi Arabia: A national retrospective study.	J Infect Public Health
32534627	Have deaths from COVID-19 in Europe plateaued due to herd immunity?	Lancet
32534626	"Seroprevalence of anti-SARS-CoV-2 IgG antibodies in Geneva, Switzerland (SEROCoV-POP): a population-based study."	Lancet
32534458	"The Impact of COVID-19 Infection on Labor and Delivery, Newborn Nursery, and Neonatal Intensive Care Unit: Prospective Observational Data from a Single Hospital System."	Am J Perinatol
32534140	Presence of SARS-CoV-2 RNA in isolation ward environment 28 days after exposure.	Int J Infect Dis
32534042	Detection of SARS-CoV-2 in Fecal Samples From Patients With Asymptomatic and Mild COVID-19 in Korea.	Clin Gastroenterol Hepatol
32534021	The absence of coronavirus in expressed prostatic secretion in COVID-19 patients in Wuhan city.	Reprod Toxicol
32533169	COVID-19 in Pediatrics: A Laboratory Perspective.	J Appl Lab Med
32532942	MERS-CoV and SARS-CoV infections in animals: a systematic review and meta-analysis of prevalence studies.	Infez Med
32532938	COVID-19 and pregnancy: a review of current knowledge.	Infez Med
32532933	"Emerging coronaviruses: first SARS, second MERS and third SARS-CoV-2: epidemiological updates of COVID-19."	Infez Med
32531341	Ocular manifestations and viral shedding in tears of pediatric patients with coronavirus disease 2019: a preliminary report.	J AAPOS
32531218	Vaginal delivery in COVID-19 pregnant women: anorectum as a potential alternative route of SARS-CoV-2 transmission.	Am J Obstet Gynecol
32531146	"Maternal transmission of SARS-COV-2 to the neonate, and possible routes for such transmission: a systematic review and critical analysis."	BJOG
32529703	The WetNet: What the Oral Polio Vaccine Hypothesis Exposes about Globalized Interspecies Fluid Bonds.	Med Anthropol Q
32529643	Mechanisms and evidence of vertical transmission of infections in pregnancy including SARS-CoV-2s.	Prenat Diagn
32528128	"Bat-borne virus diversity, spillover and emergence."	Nat Rev Microbiol
32527856	Identifying airborne transmission as the dominant route for the spread of COVID-19.	Proc Natl Acad Sci U S A
32527752	Novel Coronavirus Infection in Febrile Infants Aged 60 Days and Younger.	Pediatrics
32527617	Tracking the Genomic Footprints of SARS-CoV-2 Transmission.	Trends Genet
32526937	Analysis of the Hosts and Transmission Paths of SARS-CoV-2 in the COVID-19 Outbreak.	Genes (Basel)
32526073	Novel corona virus disease (COVID-19) and ophthalmic manifestations: Clinical evidences.	Dermatol Ther
32525853	"First Reported Cases of SARS-CoV-2 Infection in Companion Animals - New York, March-April 2020."	MMWR Morb Mortal Wkly Rep
32525667	Existence of SARS-CoV-2 in Wastewater: Implications for Its Environmental Transmission in Developing Communities.	Environ Sci Technol
32525469	COVID-19: asymptomatic carrier transmission is an underestimated problem.	Epidemiol Infect
32525056	Development of a Device to Reduce Oropharyngeal Aerosol Transmission.	J Endod
32524953	Could Water and Sanitation Shortfalls Exacerbate SARS-CoV-2 Transmission Risks?	Am J Trop Med Hyg
32524373	What can we learn from neonates with COVID-19?	World J Pediatr
32523779	"Transmission and evolutionary dynamics of human coronavirus OC43 strains in coastal Kenya investigated by partial spike sequence analysis, 2015-16."	Virus Evol
32522830	Comparative Pathogenesis of Bovine and Porcine Respiratory Coronaviruses in the Animal Host Species and SARS-CoV-2 in Humans.	J Clin Microbiol
32522671	Preventing SARS-CoV-2 transmission in rehabilitation pools and therapeutic water environments.	J Hosp Infect
32521345	How can airborne transmission of COVID-19 indoors be minimised?	Environ Int
32521222	"Clusters of Coronavirus Disease in Communities, Japan, January-April 2020."	Emerg Infect Dis
32520993	Assessment of SARS-CoV-2 transmission among attendees of live concert events in Japan using contact-tracing data.	J Travel Med
32520589	Risk of Coronavirus Disease 2019 Transmission During Autopsy.	Arch Pathol Lab Med
32518471	"Prediction of CoVid-19 infection, transmission and recovery rates: A new analysis and global societal comparisons."	Saf Sci
32517125	"Short-Term Effects of Ambient Ozone, PM2.5, and Meteorological Factors on COVID-19 Confirmed Cases and Deaths in Queens, New York."	Int J Environ Res Public Health
32516467	Testing Asymptomatic Emergency Department Patients for Coronavirus Disease 2019 (COVID-19) in a Low-prevalence Region.	Acad Emerg Med
32516273	Rates of Maternal and Perinatal Mortality and Vertical Transmission in Pregnancies Complicated by Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-Co-V-2) Infection: A Systematic Review.	Obstet Gynecol
32515130	Viability of SARS-CoV-2 in faecal bio-aerosols.	Colorectal Dis
32514291	Body fluids may contribute to human-to-human transmission of severe acute respiratory syndrome coronavirus 2: evidence and practical experience.	Chin Med
32513659	Characteristics and outcomes of pregnant women admitted to hospital with confirmed SARS-CoV-2 infection in UK: national population based cohort study.	BMJ
32513410	A study on infectivity of asymptomatic SARS-CoV-2 carriers.	Respir Med
32513230	A simple custom appliance against droplet and aerosol transmission of COVID-19 during advanced airway management.	Crit Care
32512950	"From Wuhan to COVID-19 Pandemic: An Up-to-Date Review of Its Pathogenesis, Potential Therapeutics, and Recent Advances."	Microorganisms
32512362	"Assessing the relationship between surface levels of PM2.5 and PM10 particulate matter impact on COVID-19 in Milan, Italy."	Sci Total Environ
32511673	Association Between Mode of Delivery Among Pregnant Women With COVID-19 and Maternal and Neonatal Outcomes in Spain.	JAMA
32506866	A cluster of tertiary transmissions of 2019 novel coronavirus (SARS-CoV-2) in the community from infectors with common cold symptoms.	Korean J Intern Med
32506837	SARS-CoV-2 children transmission: The evidence is that today we do not have enough evidence.	Acta Paediatr
32505582	Breastfeeding Risk from Detectable Severe Acute Respiratory Syndrome Coronavirus 2 in Breastmilk.	J Infect
32505074	The use of aspirated consonants during speech may increase the transmission of COVID-19.	Med Hypotheses
32504235	Sexual Behaviors During COVID-19: The Potential Risk of Transmission.	Arch Sex Behav
32503820	Ocular Manifestations of COVID-19 (SARS-CoV-2): A Critical Review of Current Literature.	In Vivo
32503192	A Comparison of Infection Venues of COVID-19 Case Clusters in Northeast China.	Int J Environ Res Public Health
32503076	Management of Care for Neonates Born to SARS-CoV-2 Positive Women with or without Clinical Symptoms (COVID-19).	Klin Padiatr
32503058	Vertical Transmission of SARS-CoV-2: What is the Optimal Definition?	Am J Perinatol
32502664	Air pollution and temperature are associated with increased COVID-19 incidence: A time series study.	Int J Infect Dis
32502274	Estimating COVID-19 outbreak risk through air travel.	J Travel Med
32502262	Exposure to SARS-CoV-2 in a high transmission setting increases the risk of severe COVID-19 compared with exposure to a low transmission setting?	J Travel Med
32501426	Sample sizes for surveillance of S. aureus transmission to monitor effectiveness and provide feedback on intraoperative infection control including for COVID-19.	Perioper Care Oper Room Manag
32501355	Emerging study on the transmission of the Novel Coronavirus (COVID-19) from urban perspective: Evidence from China.	Cities
32501218	Factors preventing materno-fetal transmission of SARS-CoV-2.	Placenta
32501120	Analysis of COVID-19 Transmission: Low Risk of Presymptomatic Spread?	Arch Pathol Lab Med
32500549	Clinical update on COVID-19 in pregnancy: A review article.	J Obstet Gynaecol Res
32498721	Risk estimation of the SARS-CoV-2 acute respiratory disease outbreak outside China.	Theor Biol Med Model
32498581	Relationship between pregnancy and coronavirus: what we know.	J Matern Fetal Neonatal Med
32498142	Airborne SARS-CoV-2: Weighing the Evidence for Its Role in Community Transmission.	J Prev Med Public Health
32498138	The Delay in Confirming COVID-19 Cases Linked to a Religious Group in Korea.	J Prev Med Public Health
32497812	"Effect of a wet market on coronavirus disease (COVID-19) transmission dynamics in China, 2019-2020."	Int J Infect Dis
32497651	Aerosol-generating procedures and infective risk to healthcare workers from SARS-CoV-2: the limits of the evidence.	J Hosp Infect
32497334	A missing link between SARS-CoV-2 and the eye?: ACE2 expression on the ocular surface.	J Med Virol
32497212	The Natural History and Transmission Potential of Asymptomatic Severe Acute Respiratory Syndrome Coronavirus 2 Infection.	Clin Infect Dis
32497028	"Evidence for Limited Early Spread of COVID-19 Within the United States, January-February 2020."	MMWR Morb Mortal Wkly Rep
32497001	"Viral RNA Load in Mildly Symptomatic and Asymptomatic Children with COVID-19, Seoul, South Korea."	Emerg Infect Dis
32496715	"[Etiology of epidemic outbreaks COVID-19 on Wuhan, Hubei province, Chinese People Republic associated with 2019-nCoV (Nidovirales, Coronaviridae, Coronavirinae, Betacoronavirus, Subgenus Sarbecovirus): lessons of SARS-CoV outbreak.]"	Vopr Virusol
32496407	The Role of Children in the Dynamics of Intra Family Coronavirus 2019 Spread in Densely Populated Area.	Pediatr Infect Dis J
32496246	Impact of nonpharmacological interventions on COVID-19 transmission dynamics in India.	Indian J Public Health
32496245	Significance of super spreader events in COVID-19.	Indian J Public Health
32495921	An update on novel COVID-19 pandemic: a battle between humans and virus.	Eur Rev Med Pharmacol Sci
32495390	Should we be concerned about COVID-19 with nonhuman primates?	Am J Primatol
32493466	"Real-time monitoring the transmission potential of COVID-19 in Singapore, March 2020."	BMC Med
32493311	Heterogenous COVID-19 transmission dynamics within Singapore: a clearer picture of future national responses.	BMC Med
32492485	"Comparison of clinical and epidemiological characteristics of asymptomatic and symptomatic SARS-CoV-2 infection: A multi-center study in Sichuan Province, China."	Travel Med Infect Dis
32492484	Does spitting in public play a role in transmitting SARS-CoV-2?	Travel Med Infect Dis
32491982	"SARS-CoV-2 RNA Detection on Disposable Wooden Chopsticks, Hong Kong."	Emerg Infect Dis
32491829	"SARS-CoV-2, More than a Respiratory Virus: Its Potential Role in Neuropathogenesis."	ACS Chem Neurosci
32490972	COVID-19 and the eye: how much do we really know? A best evidence review.	Arq Bras Oftalmol
32489695	COVID-19 in India: Are Biological and Environmental Factors Helping to Stem the Incidence and Severity?	Aging Dis
32489179	"No evidence of secondary transmission of COVID-19 from children attending school in Ireland, 2020."	Euro Surveill
32489162	Comprehensive investigation of an in-hospital transmission cluster of a symptomatic SARS-CoV-2-positive physician among patients and healthcare workers in Germany.	Infect Control Hosp Epidemiol
32488493	Asymptomatic carriage and transmission of SARS-CoV-2: What do we know?	Can J Anaesth
32487801	Asymptomatic SARS-CoV-2 Transmission from Community Contacts in Healthcare Workers.	Ann Surg
32487283	"Effect of Nonpharmaceutical Interventions on Transmission of Severe Acute Respiratory Syndrome Coronavirus 2, South Korea, 2020."	Emerg Infect Dis
32485277	Gastrointestinal endoscopy operation-A potential transmission risk for SARS-CoV-2.	Am J Infect Control
32483934	Overview: The history and pediatric perspectives of severe acute respiratory syndromes: Novel or just like SARS.	Pediatr Pulmonol
32482591	Swine enteric alphacoronavirus (swine acute diarrhea syndrome coronavirus): An update three years after its discovery.	Virus Res
32482250	"Prior and novel coronaviruses, Coronavirus Disease 2019 (COVID-19), and human reproduction: what is known?"	Fertil Steril
32479766	Breastfeeding during the COVID-19 pandemic: Suggestions on behalf of woman study group of AMD.	Diabetes Res Clin Pract
32478797	Airborne Spread of SARS-CoV-2 and a Potential Role for Air Disinfection.	JAMA
32476796	Gastrointestinal and hepatic manifestations of COVID-19: A comprehensive review.	World J Gastroenterol
32476324	"COVID-19 and veterinarians for one health, zoonotic- and reverse-zoonotic transmissions."	J Vet Sci
32476011	Airborne Transmission of COVID-19.	Occup Med (Lond)
32475877	The Potential Transmission of SARS-CoV-2 from Patients with Negative RT-PCR Swab Tests to Others: Two Related Clusters of COVID-19 Outbreak.	Jpn J Infect Dis
32475873	Epidemic Characteristics of COVID-19 in Four Chinese Cities.	Jpn J Infect Dis
32475144	"COVID-19-A Novel Zoonotic Disease: A Review of the Disease, the Virus, and Public Health Measures."	Asia Pac J Public Health
32474860	Potential of Arbidol for Post-exposure Prophylaxis of COVID-19 Transmission: A Preliminary Report of a Retrospective Cohort Study.	Curr Med Sci
32474558	"A cluster of SARS-CoV-2 infection among Italian tourists visiting India, March 2020."	Indian J Med Res
32474389	Oral saliva and COVID-19.	Oral Oncol
32474009	"COVID-19: Transmission, prevention, and potential therapeutic opportunities."	Clin Chim Acta
32473952	SARS-CoV-2: The viral shedding vs infectivity dilemma.	Infect Dis Health
32473312	Efficacy of face mask in preventing respiratory virus transmission: A systematic review and meta-analysis.	Travel Med Infect Dis
32473123	Small droplet aerosols in poorly ventilated spaces and SARS-CoV-2 transmission.	Lancet Respir Med
32472939	Assessing the impact of non-pharmaceutical interventions on SARS-CoV-2 transmission in Switzerland.	Swiss Med Wkly
32472936	"Maximum Daily Temperature, Precipitation, Ultraviolet Light, and Rates of Transmission of Severe Acute Respiratory Syndrome Coronavirus 2 in the United States."	Clin Infect Dis
32472745	SARS-CoV-2 and human milk: What is the evidence?	Matern Child Nutr
32472679	Surgical Mask Partition Reduces the Risk of Noncontact Transmission in a Golden Syrian Hamster Model for Coronavirus Disease 2019 (COVID-19).	Clin Infect Dis
32472043	Detection of air and surface contamination by SARS-CoV-2 in hospital rooms of infected patients.	Nat Commun
32471856	Introductions and early spread of SARS-CoV-2 in the New York City area.	Science
32471002	It is currently unknown whether SARS-CoV-2 is viable in semen or whether COVID-19 damages spermatozoa.	Andrology
32470237	Transmission routes of SARS-CoV-2 and protective measures in dental clinics during the COVID-19 pandemic.	Am J Dent
32470173	The novel coronavirus SARS-CoV-2: From a zoonotic infection to coronavirus disease 2019.	J Med Virol
32468744	Wuhan Coronavirus (Covid-19): Yet Another Bat Virus Zoonotic.	J Ayub Med Coll Abbottabad
32467353	"Reduction of secondary transmission of SARS-CoV-2 in households by face mask use, disinfection and social distancing: a cohort study in Beijing, China."	BMJ Glob Health
32464297	Infection control practices in children during COVID-19 pandemic: Differences from adults.	Am J Infect Control
32464293	Mobile phones: A forgotten source of SARS-CoV-2 transmission.	Am J Infect Control
32463446	Familial cluster of SARS-CoV-2 infection associated with a railway journey.	J Travel Med
32463076	Asymptomatic Transmission During the Coronavirus Disease 2019 Pandemic and Implications for Public Health Strategies.	Clin Infect Dis
32461981	Analysis of the Transmissibility Change of 2019-Novel Coronavirus Pneumonia and Its Potential Factors in China from 2019 to 2020.	Biomed Res Int
32461419	Commentary: Exploring the transmission of COVID-19 through the ocular surface.	Indian J Ophthalmol
32461231	COVID-19: in the footsteps of Ernest Shackleton.	Thorax
32461212	Reducing transmission of SARS-CoV-2.	Science
32461068	Absence of nosocomial transmission of coronavirus disease 2019 (COVID-19) due to SARS-CoV-2 in the prepandemic phase in Hong Kong.	Am J Infect Control
32457213	COVID-19 in Children and the Dynamics of Infection in Families.	Pediatrics
32457212	COVID-19 Transmission and Children: The Child Is Not to Blame.	Pediatrics
32456959	The Ocular Manifestations and Transmission of COVID-19: Recommendations for Prevention.	J Emerg Med
32456346	Evaluating Transmission Heterogeneity and Super-Spreading Event of COVID-19 in a Metropolis of China.	Int J Environ Res Public Health
32455514	[Risk assessment of global COVID-19 imported cases into China].	Zhonghua Liu Xing Bing Xue Za Zhi
32454807	COVID-19 and newborn health: systematic review.	Rev Panam Salud Publica
32453686	"Secondary Transmission of Coronavirus Disease from Presymptomatic Persons, China."	Emerg Infect Dis
32452978	Prolonged Fecal Shedding of SARS-CoV-2 in Pediatric Patients: A Quantitative Evidence Synthesis.	J Pediatr Gastroenterol Nutr
32452739	Airborne Aerosol Generation During Endonasal Procedures in the Era of COVID-19: Risks and Recommendations.	Otolaryngol Head Neck Surg
32452648	"Estimating the serial interval of the novel coronavirus disease (COVID-19) based on the public surveillance data in Shenzhen, China, from 19 January to 22 February 2020."	Transbound Emerg Dis
32452539	"COVID-19 under spotlight: A close look at the origin, transmission, diagnosis, and treatment of the 2019-nCoV disease."	J Cell Physiol
32452195	COVID-19 and pregnancy - where are we now? A review.	J Perinat Med
32447904	[Epidemiological characteristics of infection in COVID-19 close contacts in Ningbo city].	Zhonghua Liu Xing Bing Xue Za Zhi
32447826	Can COVID-19 be a sexually transmitted disease? Posterity will judge.	Dermatol Ther
32447820	Coronavirus disease (COVID-19): An updated review based on current knowledge and existing literature for dermatologists.	Dermatol Ther
32446721	"Inferring super-spreading from transmission clusters of COVID-19 in Hong Kong, Japan, and Singapore."	J Hosp Infect
32446187	The time scale of asymptomatic transmission affects estimates of epidemic potential in the COVID-19 outbreak.	Epidemics
32444876	Transmission of Severe Acute Respiratory Syndrome Coronavirus 2 via Close Contact and Respiratory Droplets Among Human Angiotensin-Converting Enzyme 2 Mice.	J Infect Dis
32442265	"Characterization of an Asymptomatic Cohort of Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) Infected Individuals Outside of Wuhan, China."	Clin Infect Dis
32442131	Comparison of Transmissibility of Coronavirus Between Symptomatic and Asymptomatic Patients: Reanalysis of the Ningbo COVID-19 Data.	JMIR Public Health Surveill
32442035	"Ventilation Techniques and Risk for Transmission of Coronavirus Disease, Including COVID-19: A Living Systematic Review of Multiple Streams of Evidence."	Ann Intern Med
32440660	Analysis of Maternal Coronavirus Infections and Neonates Born to Mothers with 2019-nCoV; a Systematic Review.	Arch Acad Emerg Med
32438622	Dynamics of Population Immunity Due to the Herd Effect in the COVID-19 Pandemic.	Vaccines (Basel)
32437338	"High COVID-19 Attack Rate Among Attendees at Events at a Church - Arkansas, March 2020."	MMWR Morb Mortal Wkly Rep
32436625	Low risk of SARS-CoV-2 transmission through the ocular surface.	Acta Ophthalmol
32434058	"A chronicle of SARS-CoV-2: Part-I - Epidemiology, diagnosis, prognosis, transmission and treatment."	Sci Total Environ
32433907	"Large Outbreak of Coronavirus Disease among Wedding Attendees, Jordan."	Emerg Infect Dis
32433742	Extended ORF8 Gene Region Is Valuable in the Epidemiological Investigation of Severe Acute Respiratory Syndrome-Similar Coronavirus.	J Infect Dis
32433226	The Role of Human Coronavirus Infection in Pediatric Acute Gastroenteritis.	Pediatr Infect Dis J
32431118	[CURRENT KNOWLEDGE ON COVID-19 IN CHILDREN - CAUTIOUS OPTIMISM].	Harefuah
32431085	"The basic reproduction number of SARS-CoV-2 in Wuhan is about to die out, how about the rest of the World?"	Rev Med Virol
32430964	Children are unlikely to be the main drivers of the COVID-19 pandemic - A systematic review.	Acta Paediatr
32430957	"Effect of coronavirus disease 2019 (COVID-19) on maternal, perinatal and neonatal outcome: systematic review."	Ultrasound Obstet Gynecol
32428372	Overview of transnational recommendations for COVID-19 transmission control in dental care settings.	Oral Dis
32428031	Work-related COVID-19 transmission in six Asian countries/areas: A follow-up study.	PLoS One
32427227	Influence of wind and relative humidity on the social distancing effectiveness to prevent COVID-19 airborne transmission: A numerical study.	J Aerosol Sci
32427221	Vertical transmission of coronavirus disease 2019: severe acute respiratory syndrome coronavirus 2 RNA on the fetal side of the placenta in pregnancies with coronavirus disease 2019-positive mothers and neonates at birth.	Am J Obstet Gynecol MFM
32425996	A systematic review of asymptomatic infections with COVID-19.	J Microbiol Immunol Infect
32425663	Evidence and possible mechanisms of rare maternal-fetal transmission of SARS-CoV-2.	J Clin Virol
32425491	"[Pandemic COVID-19, the new health emergency of international concern: A review]."	Semergen
32425223	COVID-19: The disease of the anthropocene.	Environ Res
32425001	Possible aerosol transmission of COVID-19 and special precautions in dentistry.	J Zhejiang Univ Sci B
